Date,Team,Acquired,Relinquished,Notes,Reg_games_missed,Post_games_missed,Season,Year,Game_number,Out_for_season,note_keyword,category
2021-11-20,Milwaukee Bucks,,Semi Ojeleye,placed on IL with right calf injury,50.0,0.0,regular,2021,17.0,False,calf,lower leg
2021-11-20,Philadelphia 76ers,,Danny Green,placed on IL with left hamstring injury,63.0,0.0,regular,2021,17.0,False,hamstring,upper leg
2021-11-21,Golden State Warriors,,Gary Payton,placed on IL with hernia,64.0,0.0,regular,2021,17.0,False,other,other
2021-11-21,Detroit Pistons,,Killian Hayes,placed on IL with sprained left thumb,62.0,0.0,regular,2021,16.0,False,finger,hand
2021-11-21,Nets,,Bruce Brown,placed on IL with left hamstring injury,,,,,,,hamstring,upper leg
2021-11-21,New York Knicks,,Mitchell Robinson,placed on IL with concussion,63.0,0.0,regular,2021,17.0,False,head,head
2021-11-21,Chicago Bulls,,Marko Simonovic,placed on IL,64.0,0.0,regular,2021,17.0,False,roaster move,healthy inactive
2021-11-22,Dallas Mavericks,,Frank Ntilikina,placed on IL with strained right calf,61.0,0.0,regular,2021,17.0,False,calf,lower leg
2021-11-22,Oklahoma City Thunder,,Shai Gilgeous-Alexander,placed on IL with sprained right ankle,63.0,0.0,regular,2021,17.0,False,ankle,lower leg
2021-11-22,San Antonio Spurs,,Doug McDermott,placed on IL with right knee inflammation,62.0,0.0,regular,2021,16.0,False,knee,knee
2021-11-22,Denver Nuggets,,NahShon Hyland,placed on IL with sprained right ankle,62.0,0.0,regular,2021,18.0,False,ankle,lower leg
2021-11-22,Sacramento Kings,,Robert Woodard,placed on IL,58.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-22,Chicago Bulls,,Alex Caruso,placed on IL with left wrist injury,63.0,0.0,regular,2021,18.0,False,wrist,arm
2021-11-22,Boston Celtics,,Josh Richardson,placed on IL with illness,61.0,0.0,regular,2021,18.0,False,sick,sick
2021-11-22,Boston Celtics,,Brodric Thomas,placed on IL,54.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-23,Miami Heat,,Marcus Garrett,placed on IL with right wrist tendinitis,62.0,0.0,regular,2021,18.0,False,wrist,arm
2021-11-23,New York Knicks,,Derrick Rose,placed on IL with sore right ankle,61.0,0.0,regular,2021,18.0,False,ankle,lower leg
2021-11-23,Dallas Mavericks,,Reggie Bullock,placed on IL with illness,64.0,0.0,regular,2021,17.0,False,sick,sick
2021-11-23,Los Angeles Clippers,,Nicolas Batum,placed on IL with NBA health and safety protocols,56.0,0.0,regular,2021,18.0,False,other,other
2021-11-23,Los Angeles Clippers,,Jay Scrubb,placed on IL,60.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-24,Orlando Magic,,Cole Anthony,placed on IL with sprained right ankle,59.0,0.0,regular,2021,19.0,False,ankle,lower leg
2021-11-24,Denver Nuggets,,PJ Dozier,placed on IL with torn ACL in left knee,25.0,0.0,regular,2021,19.0,False,ACL,knee
2021-11-24,Toronto Raptors,,Khem Birch,placed on IL with right knee injury,32.0,0.0,regular,2021,19.0,False,knee,knee
2021-11-24,Sacramento Kings,,Richaun Holmes,placed on IL with right eye injury,60.0,0.0,regular,2021,19.0,False,eye,head
2021-11-24,Washington Wizards,,Cassius Winston,placed on IL,60.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-24,Washington Wizards,,Isaiah Todd,placed on IL,59.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-24,Utah Jazz,,Udoka Azubuike,placed on IL,44.0,0.0,regular,2021,18.0,False,roaster move,healthy inactive
2021-11-24,Portland Trailblazers,,Anfernee Simons,placed on IL with illness,,,,,,,sick,sick
2021-11-24,Boston Celtics,,Robert Williams,placed on IL with illness,60.0,0.0,regular,2021,19.0,False,sick,sick
2021-11-24,Chicago Bulls,,Marko Simonovic,placed on IL,58.0,0.0,regular,2021,19.0,False,roaster move,healthy inactive
2021-11-24,Philadelphia 76ers,,Tobias Harris,placed on IL with sore left hip,62.0,0.0,regular,2021,19.0,False,hip,upper leg
2021-11-26,Houston Rockets,,Jalen Green,placed on IL with strained left hamstring,30.0,0.0,regular,2021,19.0,False,hamstring,upper leg
2021-11-26,San Antonio Spurs,,Devin Vassell,placed on IL with bruised right quadriceps,62.0,0.0,regular,2021,18.0,False,quad,upper leg
2021-11-26,Toronto Raptors,,Yuta Watanabe,placed on IL with strained left calf,61.0,0.0,regular,2021,20.0,False,calf,lower leg
2021-11-26,Minnesota Timberwolves,,McKinley Wright,placed on IL,51.0,0.0,regular,2021,19.0,False,roaster move,healthy inactive
2021-11-26,Minnesota Timberwolves,,Patrick Beverley,placed on IL with strained left adductor,57.0,0.0,regular,2021,19.0,False,hip,upper leg
2021-11-26,Boston Celtics,,Sam Hauser,placed on IL,54.0,0.0,regular,2021,20.0,False,roaster move,healthy inactive
2021-11-26,Sacramento Kings,,Harrison Barnes,placed on IL with sprained right foot,57.0,0.0,regular,2021,20.0,False,foot,foot
2021-11-26,Charlotte Hornets,,Mason Plumlee,placed on IL with strained right calf,53.0,0.0,regular,2021,21.0,False,calf,lower leg
2021-11-26,Los Angeles Clippers,,Brandon Boston,placed on IL,61.0,0.0,regular,2021,19.0,False,roaster move,healthy inactive
2021-11-26,Portland Trailblazers,,Trendon Watford,placed on IL,,,,,,,roaster move,healthy inactive
2021-11-27,Utah Jazz,,Udoka Azubuike,placed on IL with right ankle injury,44.0,0.0,regular,2021,20.0,False,ankle,lower leg
2021-11-27,Washington Wizards,,Spencer Dinwiddie,placed on IL with right knee injury,61.0,0.0,regular,2021,20.0,False,knee,knee
2021-11-27,Dallas Mavericks,,Jalen Brunson,placed on IL with left foot injury,63.0,0.0,regular,2021,18.0,False,foot,foot
2021-11-27,New York Knicks,,Nerlens Noel,placed on IL with sore right knee,61.0,0.0,regular,2021,20.0,False,knee,knee
2021-11-27,Utah Jazz,,Royce ONeale,"placed on IL with ankle, foot injuries",60.0,0.0,regular,2021,20.0,False,foot,foot
2021-11-27,Utah Jazz,,Malik Fitts,placed on IL,58.0,0.0,regular,2021,20.0,False,roaster move,healthy inactive
2021-11-27,Boston Celtics,,Dennis Schröder,placed on IL with sprained right ankle,60.0,0.0,regular,2021,21.0,False,ankle,lower leg
2021-11-27,Cleveland Cavaliers,,Ruben Nembhard,placed on IL,51.0,0.0,regular,2021,20.0,False,roaster move,healthy inactive
2021-11-27,Cleveland Cavaliers,,Dean Wade,placed on IL with strained left calf,56.0,0.0,regular,2021,20.0,False,calf,lower leg
2021-11-28,Toronto Raptors,,Gary Trent,placed on IL with right calf injury,59.0,0.0,regular,2021,21.0,False,calf,lower leg
2021-11-28,Oklahoma City Thunder,,Kenrich Williams,placed on IL with sprained right ankle,60.0,0.0,regular,2021,20.0,False,ankle,lower leg
2021-11-28,Atlanta Hawks,,Bogdan Bogdanovic,placed on IL with sprained right ankle,52.0,0.0,regular,2021,22.0,False,ankle,lower leg
2021-11-28,Memphis Grizzlies,,Ja Morant,placed on IL with sprained left knee,50.0,0.0,regular,2021,20.0,False,knee,knee
2021-11-28,Portland Trailblazers,,Norman Powell,placed on IL with bruised right quadriceps,,,,,,,quad,upper leg
2021-11-28,Atlanta Hawks,,Cam Reddish,placed on IL with sprained left wrist,56.0,0.0,regular,2021,22.0,False,wrist,arm
2021-11-29,Houston Rockets,,Usman Garuba,placed on IL with bruised right thigh,56.0,0.0,regular,2021,20.0,False,quad,upper leg
2021-11-29,Minnesota Timberwolves,,Jaden McDaniels,placed on IL with flu,58.0,0.0,regular,2021,21.0,False,sick,sick
2021-11-29,Oklahoma City Thunder,,Derrick Favors,placed on IL with illness,59.0,0.0,regular,2021,20.0,False,sick,sick
2021-11-29,Houston Rockets,,DJ Augustine,placed on IL with NBA health and safety protocols,60.0,0.0,regular,2021,20.0,False,other,other
2021-11-29,Indiana Pacers,,Myles Turner,placed on IL with illness,58.0,0.0,regular,2021,23.0,False,sick,sick
2021-11-29,Denver Nuggets,,JaMychal Green,placed on IL with sprained left elbow,61.0,0.0,regular,2021,20.0,False,elbow,arm
2021-11-29,Dallas Mavericks,,Willie Cauley-Stein,placed on IL with illness,39.0,0.0,regular,2021,19.0,False,sick,sick
2021-11-29,Los Angeles Clippers,,Marcus Morris,placed on IL,60.0,0.0,regular,2021,21.0,False,roaster move,healthy inactive
2021-11-29,Cleveland Cavaliers,,Cedi Osman,placed on IL with sore lower back,58.0,0.0,regular,2021,21.0,False,back,torso
2021-11-29,Miami Heat,,Tyler Herro,placed on IL with body soreness,60.0,0.0,regular,2021,21.0,False,other,other
2021-11-29,Dallas Mavericks,,JaQuori McLaughlin,placed on IL,62.0,0.0,regular,2021,19.0,False,roaster move,healthy inactive
2021-11-29,Miami Heat,,Jimmy Butler,placed on IL with tailbone injury,57.0,0.0,regular,2021,21.0,False,other,other
2021-11-30,Indiana Pacers,,Justin Holiday,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,24.0,False,other,other
2021-11-30,Orlando Magic,,Jalen Suggs,placed on IL with fractured right thumb,39.0,0.0,regular,2021,23.0,False,finger,hand
2021-11-30,Los Angeles Lakers,,LeBron James,placed on IL with NBA health and safety protocols,58.0,0.0,regular,2021,23.0,False,other,other
2021-11-30,New York Knicks,,Jericho Sims,placed on IL,57.0,0.0,regular,2021,21.0,False,roaster move,healthy inactive
2021-11-30,Sacramento Kings,,Maurice Harkless,placed on IL with sore left knee,57.0,0.0,regular,2021,22.0,False,knee,knee
2021-11-30,Sacramento Kings,,Marvin Bagley,placed on IL with illness,58.0,0.0,regular,2021,22.0,False,sick,sick
2021-11-30,Memphis Grizzlies,,Ziaire Williams,placed on IL with sore left knee,58.0,0.0,regular,2021,21.0,False,knee,knee
2021-11-30,Portland Trailblazers,,Nassir Little,placed on IL with sprained left ankle,,,,,,,ankle,lower leg
2021-11-30,Portland Trailblazers,,Damian Lillard,placed on IL with abdominal injury,,,,,,,abdominal,torso
2021-12-01,Denver Nuggets,,NahShon Hyland,placed on IL with NBA health and safety protocols,58.0,0.0,regular,2021,21.0,False,other,other
2021-12-01,Oklahoma City Thunder,,Mike Muscala,placed on IL with sore right ankle,60.0,0.0,regular,2021,21.0,False,ankle,lower leg
2021-12-01,Washington Wizards,,Aaron Holiday,placed on IL with illness,59.0,0.0,regular,2021,22.0,False,sick,sick
2021-12-01,Denver Nuggets,,Austin Rivers,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,21.0,False,other,other
2021-12-01,Oklahoma City Thunder,,Josh Giddey,placed on IL with illness,59.0,0.0,regular,2021,21.0,False,sick,sick
2021-12-01,Charlotte Hornets,,Kai Jones,placed on IL,57.0,0.0,regular,2021,24.0,False,roaster move,healthy inactive
2021-12-01,Miami Heat,,Edrice Adebayo,placed on IL with surgery on right thumb to repair torn ligament,38.0,0.0,regular,2021,22.0,False,finger,hand
2021-12-01,Chicago Bulls,,Coby White,placed on IL with NBA health and safety protocols,54.0,0.0,regular,2021,23.0,False,other,other
2021-12-02,San Antonio Spurs,,Devontae Cacok,placed on IL,44.0,0.0,regular,2021,20.0,False,roaster move,healthy inactive
2021-12-02,Oklahoma City Thunder,,Shai Gilgeous-Alexander,placed on IL with concussion,59.0,0.0,regular,2021,22.0,False,head,head
2021-12-02,Indiana Pacers,,TJ McConnell,placed on IL with right wrist injury (surgery),2.0,0.0,regular,2021,25.0,False,wrist,arm
2021-12-02,New York Knicks,,RJ Barrett,placed on IL with illness,59.0,0.0,regular,2021,22.0,False,sick,sick
2021-12-02,New York Knicks,,Nerlens Noel,placed on IL with sore right knee,59.0,0.0,regular,2021,22.0,False,knee,knee
2021-12-02,Memphis Grizzlies,,Kyle Anderson,placed on IL with sore back,56.0,0.0,regular,2021,22.0,False,back,torso
2021-12-03,Washington Wizards,,Cassius Winston,placed on IL,58.0,0.0,regular,2021,23.0,False,roaster move,healthy inactive
2021-12-03,New Orleans Pelicans,,Josh Hart,placed on IL with sore left knee,55.0,0.0,regular,2021,25.0,False,knee,knee
2021-12-03,Nets,,Kessler Edwards,placed on IL,,,,,,,roaster move,healthy inactive
2021-12-03,Dallas Mavericks,,Kristaps Porzingis,placed on IL with bruised left knee,59.0,0.0,regular,2021,21.0,False,knee,knee
2021-12-03,Utah Jazz,,Elijah Hughes,placed on IL with strained adductor muscle,59.0,0.0,regular,2021,22.0,False,hip,upper leg
2021-12-03,Los Angeles Clippers,,Jay Scrubb,placed on IL,53.0,0.0,regular,2021,23.0,False,roaster move,healthy inactive
2021-12-03,Boston Celtics,,Jaylen Brown,placed on IL with right hamstring injury,54.0,0.0,regular,2021,23.0,False,hamstring,upper leg
2021-12-03,Chicago Bulls,,Javonte Green,placed on IL with NBA health and safety protocols,54.0,0.0,regular,2021,24.0,False,other,other
2021-12-03,Portland Trailblazers,,Anfernee Simons,placed on IL with sprained right ankle,,,,,,,ankle,lower leg
2021-12-03,Dallas Mavericks,,JaQuori McLaughlin,placed on IL,60.0,0.0,regular,2021,21.0,False,roaster move,healthy inactive
2021-12-04,Dallas Mavericks,,Luka Doncic,placed on IL with sore left ankle,59.0,0.0,regular,2021,22.0,False,ankle,lower leg
2021-12-04,Denver Nuggets,,Bol Bol,placed on IL with NBA health and safety protocols,58.0,0.0,regular,2021,22.0,False,other,other
2021-12-04,Golden State Warriors,,Otto Porter,placed on IL with left foot injury,58.0,0.0,regular,2021,23.0,False,foot,foot
2021-12-04,San Antonio Spurs,,Devin Vassell,placed on IL with bruised right quadriceps,58.0,0.0,regular,2021,21.0,False,quad,upper leg
2021-12-04,San Antonio Spurs,,Keita Bates-Diop,placed on IL with sprained right ankle,60.0,0.0,regular,2021,21.0,False,ankle,lower leg
2021-12-04,Charlotte Hornets,,Terry Rozier,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,25.0,False,other,other
2021-12-04,Houston Rockets,,Kevin Porter,placed on IL with bruised left thigh,48.0,0.0,regular,2021,23.0,False,quad,upper leg
2021-12-04,Charlotte Hornets,,LaMelo Ball,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,25.0,False,other,other
2021-12-04,Charlotte Hornets,,Jalen McDaniels,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,25.0,False,other,other
2021-12-04,Memphis Grizzlies,,Brandon Clarke,placed on IL with sore right knee,48.0,0.0,regular,2021,23.0,False,knee,knee
2021-12-04,Boston Celtics,,Romeo Langford,placed on IL with sprained left ankle,57.0,0.0,regular,2021,24.0,False,ankle,lower leg
2021-12-04,Boston Celtics,,Al Horford,placed on IL with back injury,57.0,0.0,regular,2021,24.0,False,back,torso
2021-12-04,Milwaukee Bucks,,Grayson Allen,placed on IL with illness,57.0,0.0,regular,2021,24.0,False,sick,sick
2021-12-04,Milwaukee Bucks,,Giannis Antetokounmpo,placed on IL with right calf injury,57.0,0.0,regular,2021,24.0,False,calf,lower leg
2021-12-04,Milwaukee Bucks,,George Hill,placed on IL with hyperextended right knee,54.0,0.0,regular,2021,24.0,False,knee,knee
2021-12-04,Charlotte Hornets,,Mason Plumlee,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,25.0,False,other,other
2021-12-05,Detroit Pistons,,Hamidou Diallo,placed on IL with facial injury,58.0,0.0,regular,2021,23.0,False,other,other
2021-12-05,Utah Jazz,,Hassan Whiteside,placed on IL with glute muscle injury,57.0,0.0,regular,2021,23.0,False,other,other
2021-12-06,Washington Wizards,,Cassius Winston,placed on IL,55.0,0.0,regular,2021,25.0,False,roaster move,healthy inactive
2021-12-06,Washington Wizards,,Spencer Dinwiddie,placed on IL with right knee injury,56.0,0.0,regular,2021,25.0,False,knee,knee
2021-12-06,Minnesota Timberwolves,,Jaylen Nowell,placed on IL with back spasms,57.0,0.0,regular,2021,24.0,False,back,torso
2021-12-06,Minnesota Timberwolves,,DAngelo Russell,placed on IL with sore right ankle,55.0,0.0,regular,2021,24.0,False,ankle,lower leg
2021-12-06,Charlotte Hornets,,Ishmael Smith,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,26.0,False,other,other
2021-12-06,Atlanta Hawks,,Solomon Hill,placed on IL with right hamstring injury (out for season),36.0,0.0,regular,2021,25.0,False,hamstring,upper leg
2021-12-06,Portland Trailblazers,,CJ McCollum,placed on IL with bruised ribs,,,,,,,ribs,torso
2021-12-06,Cleveland Cavaliers,,Dylan Windler,placed on IL,56.0,0.0,regular,2021,25.0,False,roaster move,healthy inactive
2021-12-06,Chicago Bulls,,DeMar DeRozan,placed on IL with NBA health and safety protocols,54.0,0.0,regular,2021,25.0,False,other,other
2021-12-06,Chicago Bulls,,Alex Caruso,placed on IL with strained right hamstring,55.0,0.0,regular,2021,25.0,False,hamstring,upper leg
2021-12-06,Philadelphia 76ers,,Tyrese Maxey,placed on IL with illness,57.0,0.0,regular,2021,24.0,False,sick,sick
2021-12-07,Houston Rockets,,Danuel House,placed on IL with sprained left ankle,28.0,0.0,regular,2021,24.0,False,ankle,lower leg
2021-12-07,Dallas Mavericks,,Sterling Brown,placed on IL with sore left foot,53.0,0.0,regular,2021,23.0,False,foot,foot
2021-12-07,Dallas Mavericks,,JaQuori McLaughlin,placed on IL,53.0,0.0,regular,2021,23.0,False,roaster move,healthy inactive
2021-12-07,Miami Heat,,Jimmy Butler,placed on IL with tailbone injury,48.0,0.0,regular,2021,26.0,False,other,other
2021-12-07,Memphis Grizzlies,,Ziaire Williams,placed on IL with sprained left ankle,43.0,0.0,regular,2021,25.0,False,ankle,lower leg
2021-12-07,Boston Celtics,,Jabari Parker,placed on IL with illness,55.0,0.0,regular,2021,25.0,False,sick,sick
2021-12-07,Boston Celtics,,Bruno Fernando,placed on IL with lower back spasms,52.0,0.0,regular,2021,25.0,False,back,torso
2021-12-08,Toronto Raptors,,Precious Achiuwa,placed on IL with right shoulder tendinitis,53.0,0.0,regular,2021,25.0,False,shoulder,torso
2021-12-08,Detroit Pistons,,Saben Lee,placed on IL,57.0,0.0,regular,2021,24.0,False,roaster move,healthy inactive
2021-12-08,Dallas Mavericks,,Eugene Omoruyi,placed on IL,35.0,0.0,regular,2021,24.0,False,roaster move,healthy inactive
2021-12-08,Sacramento Kings,,Neemias Queta,placed on IL,52.0,0.0,regular,2021,25.0,False,roaster move,healthy inactive
2021-12-08,Sacramento Kings,,Louis King,placed on IL,54.0,0.0,regular,2021,25.0,False,roaster move,healthy inactive
2021-12-08,Chicago Bulls,,Matt Thomas,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,26.0,False,other,other
2021-12-08,Portland Trailblazers,,Cody Zeller,placed on IL with bruised right quadriceps / fractured patella in right knee,,,,,,,knee,knee
2021-12-09,San Antonio Spurs,,Keldon Johnson,placed on IL with sprained right ankle,57.0,0.0,regular,2021,24.0,False,ankle,lower leg
2021-12-09,Los Angeles Lakers,,Rajon Rondo,placed on IL with gastroenteritis,55.0,0.0,regular,2021,26.0,False,sick,sick
2021-12-09,Sacramento Kings,,Richaun Holmes,placed on IL with right eye injury,49.0,0.0,regular,2021,26.0,False,eye,head
2021-12-09,New Orleans Pelicans,,Kira Lewis,placed on IL with torn ACL in right knee (out for season),54.0,0.0,regular,2021,28.0,False,ACL,knee
2021-12-09,Memphis Grizzlies,,Dillon Brooks,placed on IL with NBA health and safety protocols,55.0,0.0,regular,2021,26.0,False,other,other
2021-12-09,Utah Jazz,,Malik Fitts,placed on IL,48.0,0.0,regular,2021,25.0,False,roaster move,healthy inactive
2021-12-09,Chicago Bulls,,Derrick Jones,placed on IL with NBA health and safety protocols,54.0,0.0,regular,2021,27.0,False,other,other
2021-12-10,Phoenix Suns,,Abdel Nader,placed on IL with right knee injury,27.0,0.0,regular,2021,25.0,False,knee,knee
2021-12-10,Toronto Raptors,,David Johnson,placed on IL with strained left calf,47.0,0.0,regular,2021,26.0,False,calf,lower leg
2021-12-10,New York Knicks,,Jericho Sims,placed on IL,55.0,0.0,regular,2021,26.0,False,roaster move,healthy inactive
2021-12-10,Boston Celtics,,Josh Richardson,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,27.0,False,other,other
2021-12-10,Cleveland Cavaliers,,Dylan Windler,placed on IL,53.0,0.0,regular,2021,27.0,False,roaster move,healthy inactive
2021-12-10,Sacramento Kings,,Robert Woodard,placed on IL,53.0,0.0,regular,2021,26.0,False,roaster move,healthy inactive
2021-12-11,Dallas Mavericks,,Luka Doncic,placed on IL with sore left ankle,46.0,0.0,regular,2021,26.0,False,ankle,lower leg
2021-12-11,Washington Wizards,,Kyle Kuzma,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,27.0,False,other,other
2021-12-11,Houston Rockets,,Eric Gordon,placed on IL with right groin injury,55.0,0.0,regular,2021,26.0,False,groin,upper leg
2021-12-11,Denver Nuggets,,Will Barton,placed on IL with illness,54.0,0.0,regular,2021,26.0,False,sick,sick
2021-12-11,New York Knicks,,Obi Toppin,placed on IL with NBA health and safety protocols,50.0,0.0,regular,2021,27.0,False,other,other
2021-12-11,Los Angeles Clippers,,Paul George,placed on IL with right elbow injury,51.0,0.0,regular,2021,27.0,False,elbow,arm
2021-12-11,Memphis Grizzlies,,Jaren Jackson,placed on IL with sore left knee,54.0,0.0,regular,2021,27.0,False,knee,knee
2021-12-11,Los Angeles Clippers,,Nicolas Batum,placed on IL with sprained right ankle,52.0,0.0,regular,2021,27.0,False,ankle,lower leg
2021-12-11,Chicago Bulls,,Stanley Johnson,placed on IL with NBA health and safety protocols,55.0,0.0,regular,2021,27.0,False,other,other
2021-12-11,Chicago Bulls,,Ayo Dosunmu,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,27.0,False,other,other
2021-12-11,Milwaukee Bucks,,Wesley Matthews,placed on IL with NBA health and safety protocols,49.0,0.0,regular,2021,28.0,False,other,other
2021-12-11,Miami Heat,,Caleb Martin,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,27.0,False,other,other
2021-12-12,New York Knicks,,RJ Barrett,placed on IL with NBA health and safety protocols,49.0,0.0,regular,2021,27.0,False,other,other
2021-12-12,Toronto Raptors,,Precious Achiuwa,placed on IL with NBA health and safety protocols,53.0,0.0,regular,2021,27.0,False,other,other
2021-12-12,Detroit Pistons,,Jerami Grant,placed on IL with sprained right thumb,32.0,0.0,regular,2021,26.0,False,finger,hand
2021-12-12,Chicago Bulls,,Zach LaVine,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,28.0,False,other,other
2021-12-12,Portland Trailblazers,,Greg Brown,placed on IL with illness,,,,,,,sick,sick
2021-12-12,Chicago Bulls,,Troy Brown,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,28.0,False,other,other
2021-12-13,Philadelphia 76ers,,Jaden Springer,placed on IL with concussion,50.0,0.0,regular,2021,28.0,False,head,head
2021-12-13,Washington Wizards,,Cassius Winston,placed on IL,54.0,0.0,regular,2021,28.0,False,roaster move,healthy inactive
2021-12-13,Phoenix Suns,,Jalen Smith,placed on IL with illness,54.0,0.0,regular,2021,26.0,False,sick,sick
2021-12-13,Denver Nuggets,,JaMychal Green,placed on IL with sprained right ankle,52.0,0.0,regular,2021,27.0,False,ankle,lower leg
2021-12-13,Nets,,Paul Millsap,placed on IL with NBA health and safety protocols,,,,,,,other,other
2021-12-13,Chicago Bulls,,Alize Johnson,placed on IL with NBA health and safety protocols,52.0,0.0,regular,2021,28.0,False,other,other
2021-12-13,Milwaukee Bucks,,George Hill,placed on IL with conditioning,52.0,0.0,regular,2021,29.0,False,other,other
2021-12-14,Los Angeles Lakers,,Talen Horton-Tucker,placed on IL with NBA health and safety protocols,50.0,0.0,regular,2021,29.0,False,other,other
2021-12-14,Houston Rockets,,Eric Gordon,placed on IL with right groin injury,53.0,0.0,regular,2021,28.0,False,groin,upper leg
2021-12-14,Nets,,James Johnson,placed on IL with NBA health and safety protocols,,,,,,,other,other
2021-12-14,Oklahoma City Thunder,,Luguentz Dort,placed on IL with sprained left ankle,54.0,0.0,regular,2021,27.0,False,ankle,lower leg
2021-12-14,Los Angeles Lakers,,Malik Monk,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,29.0,False,other,other
2021-12-14,Nets,,LaMarcus Aldridge,placed on IL with NBA health and safety protocols,,,,,,,other,other
2021-12-14,New York Knicks,,Quentin Grimes,placed on IL with NBA health and safety protocols,50.0,0.0,regular,2021,28.0,False,other,other
2021-12-14,Los Angeles Lakers,,Dwight Howard,placed on IL with NBA health and safety protocols,50.0,0.0,regular,2021,29.0,False,other,other
2021-12-14,Portland Trailblazers,,Keljin Blevins,placed on IL,,,,,,,roaster move,healthy inactive
2021-12-14,Nets,,James Harden,placed on IL with NBA health and safety protocols,,,,,,,other,other
2021-12-14,Milwaukee Bucks,,Donte DiVincenzo,placed on IL with NBA health and safety protocols,47.0,0.0,regular,2021,30.0,False,other,other
2021-12-14,Milwaukee Bucks,,Giannis Antetokounmpo,placed on IL with NBA health and safety protocols,47.0,0.0,regular,2021,30.0,False,other,other
2021-12-14,Utah Jazz,,Jared Butler,placed on IL with sore right knee,54.0,0.0,regular,2021,27.0,False,knee,knee
2021-12-15,San Antonio Spurs,,Lonnie Walker,placed on IL with gastroenteritis,54.0,0.0,regular,2021,27.0,False,sick,sick
2021-12-15,Houston Rockets,,Christian Wood,placed on IL with left knee tendinitis,52.0,0.0,regular,2021,28.0,False,knee,knee
2021-12-15,New Orleans Pelicans,,Jose Alvarado,placed on IL,51.0,0.0,regular,2021,30.0,False,roaster move,healthy inactive
2021-12-15,Sacramento Kings,,Terence Davis,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,29.0,False,other,other
2021-12-15,Sacramento Kings,,Marvin Bagley,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,29.0,False,other,other
2021-12-15,Sacramento Kings,,Louis King,placed on IL,48.0,0.0,regular,2021,29.0,False,roaster move,healthy inactive
2021-12-15,Milwaukee Bucks,,Khris Middleton,placed on IL with hyperextended left knee,49.0,0.0,regular,2021,30.0,False,knee,knee
2021-12-15,Philadelphia 76ers,,Georges Niang,placed on IL with NBA health and safety protocols,49.0,0.0,regular,2021,29.0,False,other,other
2021-12-15,Philadelphia 76ers,,Furkan Korkmaz,placed on IL with illness,50.0,0.0,regular,2021,29.0,False,sick,sick
2021-12-16,Indiana Pacers,,Malcolm Brogdon,placed on IL with sore right Achilles,50.0,0.0,regular,2021,31.0,False,achilles,lower leg
2021-12-16,Nets,,Jevon Carter,placed on IL with NBA health and safety protocols,,,,,,,other,other
2021-12-16,Sacramento Kings,,Louis King,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,30.0,False,other,other
2021-12-16,Washington Wizards,,Spencer Dinwiddie,placed on IL with right knee injury,10.0,0.0,regular,2021,30.0,False,knee,knee
2021-12-16,Orlando Magic,,Ignas Brazdeikis,placed on IL with NBA health and safety protocols,47.0,0.0,regular,2021,30.0,False,other,other
2021-12-16,Los Angeles Lakers,,Avery Bradley,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,30.0,False,other,other
2021-12-16,Boston Celtics,,Jabari Parker,placed on IL with NBA health and safety protocols,49.0,0.0,regular,2021,29.0,False,other,other
2021-12-16,New York Knicks,,Jericho Sims,placed on IL,51.0,0.0,regular,2021,29.0,False,roaster move,healthy inactive
2021-12-16,New York Knicks,,Kevin Knox,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,29.0,False,other,other
2021-12-16,Sacramento Kings,,DeAaron Fox,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,30.0,False,other,other
2021-12-16,Sacramento Kings,,Alex Len,placed on IL with NBA health and safety protocols,46.0,0.0,regular,2021,30.0,False,other,other
2021-12-16,Cleveland Cavaliers,,Isaac Okoro,placed on IL with NBA health and safety protocols,48.0,0.0,regular,2021,31.0,False,other,other
