Date,Team,Relinquished,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category
2021-11-21,Phoenix Suns,Abdel Nader,right knee injury (DTD),1.0,0.0,regular,2021,16,,knee,knee
2021-11-21,Los Angeles Clippers,Nicolas Batum,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,17,,other,other
2021-11-22,Philadelphia 76ers,Seth Curry,back injury (DTD),1.0,0.0,regular,2021,18,,back,torso
2021-11-22,Philadelphia 76ers,Tobias Harris,sore left hip (DTD),1.0,0.0,regular,2021,18,,hip,upper leg
2021-11-22,Orlando Magic,Gary Harris,sprained right hand (DTD),1.0,0.0,regular,2021,18,,hand,hand
2021-11-24,Los Angeles Lakers,Anthony Davis,flu (DTD),1.0,0.0,regular,2021,20,,sick,sick
2021-11-24,Orlando Magic,Terrence Ross,lower back spasms (DTD),1.0,0.0,regular,2021,19,,back,torso
2021-11-24,Nets,David Duke,left hip flexor injury (DTD),0.0,0.0,off,,,,hip,upper leg
2021-11-27,Philadelphia 76ers,Shake Milton,sore groin (DTD),1.0,0.0,regular,2021,20,,groin,upper leg
2021-11-27,Miami Heat,Tyler Herro,illness (DTD),1.0,0.0,regular,2021,20,,sick,sick
2021-11-27,Orlando Magic,Mohamed Bamba,lower back spasms (DTD),1.0,0.0,regular,2021,21,,back,torso
2021-11-28,Sacramento Kings,Maurice Harkless,sore left knee (DTD),1.0,0.0,regular,2021,21,,knee,knee
2021-11-29,Oklahoma City Thunder,Mike Muscala,sore right ankle (DTD),1.0,0.0,regular,2021,20,,ankle,lower leg
2021-11-29,Minnesota Timberwolves,Jarred Vanderbilt,flu (DTD),1.0,0.0,regular,2021,21,,sick,sick
2021-11-29,Nets,Joe Harris,surgery on left ankle (out for season),0.0,0.0,off,,,,ankle,lower leg
2021-11-29,Denver Nuggets,Michael Porter,surgery on back (out for season),1.0,0.0,regular,2021,20,,back,torso
2021-11-29,Charlotte Hornets,Cody Martin,illness (DTD),1.0,0.0,regular,2021,23,,sick,sick
2021-11-30,Philadelphia 76ers,Grant Riller,sore right shoulder (DTD),1.0,0.0,regular,2021,22,,shoulder,torso
2021-11-30,Los Angeles Lakers,Avery Bradley,sprained right thumb (DTD),1.0,0.0,regular,2021,23,,finger,hand
2021-11-30,Sacramento Kings,Robert Woodard,sore left ankle (DTD),1.0,0.0,regular,2021,22,,ankle,lower leg
2021-12-01,New Orleans Pelicans,Josh Hart,sore left knee (DTD),1.0,0.0,regular,2021,24,,knee,knee
2021-12-01,Phoenix Suns,Devin Booker,left hamstring injury (DTD),1.0,0.0,regular,2021,22,,hamstring,upper leg
2021-12-01,Washington Wizards,Isaiah Todd,toe injury (DTD),1.0,0.0,regular,2021,22,,toe,foot
2021-12-02,Milwaukee Bucks,Brook Lopez,surgery on back (out indefinitely),1.0,0.0,regular,2021,23,,back,torso
2021-12-02,Milwaukee Bucks,Giannis Antetokounmpo,right calf injury (DTD),1.0,0.0,regular,2021,23,,calf,lower leg
2021-12-02,New York Knicks,Jericho Sims,illness (DTD),1.0,0.0,regular,2021,22,,sick,sick
2021-12-02,Denver Nuggets,Bol Bol,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,22,,other,other
2021-12-02,Oklahoma City Thunder,Kenrich Williams,sprained right ankle (DTD),1.0,0.0,regular,2021,22,,ankle,lower leg
2021-12-03,Minnesota Timberwolves,Karl-Anthony Towns,tailbone injury (DTD),1.0,0.0,regular,2021,23,,other,other
2021-12-03,Philadelphia 76ers,Tobias Harris,illness (DTD),1.0,0.0,regular,2021,23,,sick,sick
2021-12-04,Nets,James Johnson,sore left shoulder (DTD),0.0,0.0,off,,,,shoulder,torso
2021-12-06,Miami Heat,Udonis Haslem,gastrointestinal ailment (DTD),1.0,0.0,regular,2021,25,,sick,sick
2021-12-06,Detroit Pistons,Cory Joseph,right knee inflammation (DTD),1.0,0.0,regular,2021,23,,knee,knee
2021-12-07,Portland Trailblazers,,collapsed right lung (out indefinitely),0.0,0.0,off,,,,other,other
2021-12-07,Indiana Pacers,TJ McConnell,surgery on right wrist (out indefinitely),1.0,0.0,regular,2021,27,,wrist,arm
2021-12-08,New York Knicks,Nerlens Noel,sore lower back (DTD),1.0,0.0,regular,2021,25,,back,torso
2021-12-08,Los Angeles Clippers,Paul George,right elbow injury (DTD),1.0,0.0,regular,2021,26,,elbow,arm
2021-12-08,Memphis Grizzlies,Ja Morant,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,25,,other,other
2021-12-09,New Orleans Pelicans,Kira Lewis,torn ACL in right knee (out for season),1.0,0.0,regular,2021,28,,ACL,knee
2021-12-10,Phoenix Suns,Deandre Ayton,illness (DTD),1.0,0.0,regular,2021,25,,sick,sick
2021-12-10,Los Angeles Lakers,Anthony Davis,sore left knee (DTD),1.0,0.0,regular,2021,27,,knee,knee
2021-12-10,Charlotte Hornets,PJ Washington,illness (DTD),1.0,0.0,regular,2021,28,,sick,sick
2021-12-10,Charlotte Hornets,Nick Richards,illness (DTD),1.0,0.0,regular,2021,28,,sick,sick
2021-12-13,Philadelphia 76ers,Joel Embiid,sore ribs (DTD),1.0,0.0,regular,2021,28,,ribs,torso
2021-12-13,Philadelphia 76ers,Seth Curry,sore right shoulder (DTD),1.0,0.0,regular,2021,28,,shoulder,torso
2021-12-13,Golden State Warriors,Andre Iguodala,right knee injury (DTD),1.0,0.0,regular,2021,27,,knee,knee
2021-12-14,Golden State Warriors,Otto Porter,left foot injury (DTD),1.0,0.0,regular,2021,28,,foot,foot
2021-12-14,Toronto Raptors,Dalano Banton,illness (DTD),1.0,0.0,regular,2021,28,,sick,sick
2021-12-14,Nets,DeAndre Bembry,NBA health and safety protocols (DTD),0.0,0.0,off,,,,other,other
2021-12-14,Nets,Bruce Brown,NBA health and safety protocols (DTD),0.0,0.0,off,,,,other,other
2021-12-14,Los Angeles Clippers,Serge Ibaka,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,29,,other,other
2021-12-14,Nets,Jevon Carter,NBA health and safety protocols (DTD),0.0,0.0,off,,,,other,other
2021-12-15,Orlando Magic,Gary Harris,left hamstring injury (DTD),1.0,0.0,regular,2021,29,,hamstring,upper leg
2021-12-15,Indiana Pacers,Torrey Craig,illness (DTD),1.0,0.0,regular,2021,30,,sick,sick
2021-12-15,Orlando Magic,Mohamed Bamba,sprained right ankle (DTD),1.0,0.0,regular,2021,29,,ankle,lower leg
2021-12-15,Portland Trailblazers,Dennis Smith,right knee injury (DTD),0.0,0.0,off,,,,knee,knee
2021-12-15,Cleveland Cavaliers,Evan Mobley,right hip injury (DTD),1.0,0.0,regular,2021,30,,hip,upper leg
2021-12-15,Miami Heat,Tyler Herro,bruised right quadriceps (DTD),1.0,0.0,regular,2021,29,,quad,upper leg
2021-12-16,Philadelphia 76ers,Tyrese Maxey,bruised left quadricep (DTD),1.0,0.0,regular,2021,30,,quad,upper leg
2021-12-17,Milwaukee Bucks,Thanasis Antetokounmpo,strained right calf (DTD),1.0,0.0,regular,2021,31,,calf,lower leg
2021-12-17,Orlando Magic,Cole Anthony,sprained right ankle (DTD),1.0,0.0,regular,2021,30,,ankle,lower leg
2021-12-17,Nets,Kevin Durant,sore right ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2021-12-18,Orlando Magic,Wendell Carter,right leg injury (DTD),1.0,0.0,regular,2021,31,,leg,leg
2021-12-18,Golden State Warriors,Andrew Wiggins,sore left knee (DTD),1.0,0.0,regular,2021,30,,knee,knee
2021-12-18,Golden State Warriors,Andre Iguodala,right knee injury (DTD),1.0,0.0,regular,2021,30,,knee,knee
2021-12-18,Los Angeles Lakers,Anthony Davis,sprained MCL in left knee (out indefinitely),1.0,0.0,regular,2021,31,,MCL,knee
2021-12-18,New York Knicks,Derrick Rose,sore right ankle (DTD),1.0,0.0,regular,2021,30,,ankle,lower leg
2021-12-18,Boston Celtics,Romeo Langford,neck injury (DTD),1.0,0.0,regular,2021,30,,neck,head
2021-12-18,New York Knicks,Miles McBride,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,30,,other,other
2021-12-19,Cleveland Cavaliers,Denzel Valentine,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,32,,other,other
2021-12-19,Los Angeles Clippers,Isaiah Hartenstein,sprained left ankle (DTD),1.0,0.0,regular,2021,31,,ankle,lower leg
2021-12-20,Miami Heat,PJ Tucker,left leg injury (DTD),1.0,0.0,regular,2021,32,,leg,leg
2021-12-20,Charlotte Hornets,Gordon Hayward,back injury (DTD),1.0,0.0,regular,2021,33,,back,torso
2021-12-21,Chicago Bulls,Devon Dotson,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,30,,other,other
2021-12-21,Toronto Raptors,Justin Champagnie,illness (DTD),1.0,0.0,regular,2021,30,,sick,sick
2021-12-22,New Orleans Pelicans,Jonas Valanciunas,illness (DTD),1.0,0.0,regular,2021,33,,sick,sick
2021-12-22,Milwaukee Bucks,Grayson Allen,illness (DTD),1.0,0.0,regular,2021,33,,sick,sick
2021-12-23,New York Knicks,Derrick Rose,surgery on right ankle (out for season),1.0,0.0,regular,2021,32,,ankle,lower leg
2021-12-23,Dallas Mavericks,Eugene Omoruyi,surgery on right toe (out indefinitely),1.0,0.0,regular,2021,31,,toe,foot
2021-12-23,Detroit Pistons,Isaiah Livers,conditioning (DTD),1.0,0.0,regular,2021,31,,other,other
2021-12-25,New York Knicks,Danuel House,finger injury (DTD),1.0,0.0,regular,2021,33,,finger,hand
2021-12-26,Phoenix Suns,Elfrid Payton,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,33,,other,other
2021-12-26,Phoenix Suns,Ishmail Wainright,sore lower back (DTD),1.0,0.0,regular,2021,33,,back,torso
2021-12-28,Denver Nuggets,Vlatko Cancar,illness (DTD),1.0,0.0,regular,2021,33,,sick,sick
2021-12-29,New York Knicks,Evan Fournier,sore right ankle (DTD),1.0,0.0,regular,2021,35,,ankle,lower leg
2021-12-31,New York Knicks,Kemba Walker,sore left knee (DTD),1.0,0.0,regular,2021,36,,knee,knee
2021-12-31,Dallas Mavericks,Frank Ntilikina,left thigh injury (DTD),1.0,0.0,regular,2021,35,,quad,upper leg
2022-01-01,San Antonio Spurs,Keita Bates-Diop,right hamstring injury (DTD),1.0,0.0,regular,2021,35,,hamstring,upper leg
2022-01-02,Cleveland Cavaliers,Dylan Windler,sore left knee (DTD),1.0,0.0,regular,2021,37,,knee,knee
2022-01-05,Oklahoma City Thunder,Derrick Favors,sore lower back (DTD),1.0,0.0,regular,2021,37,,back,torso
2022-01-06,Milwaukee Bucks,Jrue Holiday,NBA health and safety protocols (DTD),1.0,0.0,regular,2021,41,,other,other
2022-01-06,New York Knicks,Ryan Arcidiacono,sprained left ankle (DTD),1.0,0.0,regular,2021,39,,ankle,lower leg
2022-01-07,Utah Jazz,Royce ONeale,patellar tendinitis in right knee (DTD),1.0,0.0,regular,2021,39,,knee,knee
2022-01-07,Utah Jazz,Jordan Clarkson,tightness in lower back (DTD),1.0,0.0,regular,2021,39,,back,torso
2022-01-08,Utah Jazz,Elijah Hughes,illness (DTD),1.0,0.0,regular,2021,40,,sick,sick
2022-01-08,Orlando Magic,Wendell Carter,left hamstring injury (DTD),1.0,0.0,regular,2021,40,,hamstring,upper leg
2022-01-09,Sacramento Kings,Maurice Harkless,sore right ankle (DTD),1.0,0.0,regular,2021,42,,ankle,lower leg
2022-01-10,Sacramento Kings,Tristan Thompson,right quadricep injury (DTD),1.0,0.0,regular,2021,43,,quad,upper leg
2022-01-10,Phoenix Suns,Cameron Johnson,sprained left ankle (DTD),1.0,0.0,regular,2021,40,,ankle,lower leg
2022-01-11,Detroit Pistons,Cory Joseph,bruised left knee (DTD),1.0,0.0,regular,2021,40,,knee,knee
2022-01-12,Portland Trailblazers,Damian Lillard,surgery to repair abdominal injury (out for season),0.0,0.0,off,,,,abdominal,torso
2022-01-12,Utah Jazz,Danuel House,illness (DTD),1.0,0.0,regular,2021,42,,sick,sick
2022-01-13,Portland Trailblazers,Cody Zeller,right knee injury (DTD),0.0,0.0,off,,,,knee,knee
2022-01-15,Toronto Raptors,Scottie Barnes,right knee injury (DTD),1.0,0.0,regular,2021,40,,knee,knee
2022-01-15,Denver Nuggets,Austin Rivers,illness (DTD),1.0,0.0,regular,2021,41,,sick,sick
2022-01-15,New York Knicks,Nerlens Noel,sore left knee (DTD),1.0,0.0,regular,2021,43,,knee,knee
2022-01-17,Nets,DeAndre Bembry,back spasms (DTD),0.0,0.0,off,,,,back,torso
2022-01-17,Phoenix Suns,Deandre Ayton,sprained right ankle (DTD),1.0,0.0,regular,2021,43,,ankle,lower leg
2022-01-18,Golden State Warriors,Andre Iguodala,left hip injury (DTD),1.0,0.0,regular,2021,44,,hip,upper leg
2022-01-19,New York Knicks,Ryan Arcidiacono,sprained left ankle (DTD),1.0,0.0,regular,2021,46,,ankle,lower leg
2022-01-19,Golden State Warriors,Otto Porter,left foot injury (DTD),1.0,0.0,regular,2021,45,,foot,foot
2022-01-19,Oklahoma City Thunder,Derrick Favors,sore lower back (DTD),1.0,0.0,regular,2021,44,,back,torso
2022-01-19,Detroit Pistons,Killian Hayes,bruised right hip (DTD),1.0,0.0,regular,2021,44,,hip,upper leg
2022-01-20,Chicago Bulls,Lonzo Ball,surgery on left knee (out for season),1.0,0.0,regular,2021,44,,knee,knee
2022-01-22,Milwaukee Bucks,Grayson Allen,sore left hip (DTD),1.0,0.0,regular,2021,49,,hip,upper leg
2022-01-22,Chicago Bulls,Alex Caruso,fractured right wrist (out indefinitely),1.0,0.0,regular,2021,45,,wrist,arm
2022-01-23,Phoenix Suns,Jae Crowder,left wrist injury (DTD),1.0,0.0,regular,2021,46,,wrist,arm
2022-01-23,Denver Nuggets,NahShon Hyland,illness (DTD),1.0,0.0,regular,2021,45,,sick,sick
2022-01-23,Orlando Magic,Gary Harris,back spasms (DTD),1.0,0.0,regular,2021,48,,back,torso
2022-01-23,Charlotte Hornets,Gordon Hayward,right foot injury (DTD),1.0,0.0,regular,2021,47,,foot,foot
2022-01-23,Orlando Magic,Terrence Ross,sore right knee (DTD),1.0,0.0,regular,2021,48,,knee,knee
2022-01-24,Utah Jazz,Joe Ingles,sprained right ankle (DTD),1.0,0.0,regular,2021,48,,ankle,lower leg
2022-01-24,Utah Jazz,Royce ONeale,right knee tendinitis (DTD),1.0,0.0,regular,2021,48,,knee,knee
2022-01-25,New Orleans Pelicans,Devonte Graham,sore left ankle (DTD),1.0,0.0,regular,2021,47,,ankle,lower leg
2022-01-25,Toronto Raptors,Scottie Barnes,right wrist injury (DTD),1.0,0.0,regular,2021,45,,wrist,arm
2022-01-25,Portland Trailblazers,Cody Zeller,surgery on right knee (out indefinitely),0.0,0.0,off,,,,knee,knee
2022-01-26,Portland Trailblazers,Dennis Smith,sprained right ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2022-01-26,Nets,James Harden,left hamstring injury (DTD),0.0,0.0,off,,,,hamstring,upper leg
2022-01-26,Nets,Nicolas Claxton,left hamstring injury (DTD),0.0,0.0,off,,,,hamstring,upper leg
2022-01-26,Houston Rockets,Usman Garuba,surgery on left wrist (out indefinitely),1.0,0.0,regular,2021,49,,wrist,arm
2022-01-28,Charlotte Hornets,Kelly Oubre,sprained left ankle (DTD),1.0,0.0,regular,2021,50,,ankle,lower leg
2022-01-28,Los Angeles Lakers,Malik Monk,left groin injury (DTD),1.0,0.0,regular,2021,50,,groin,upper leg
2022-01-29,Nets,James Harden,right hand injury (DTD),0.0,0.0,off,,,,hand,hand
2022-01-29,Golden State Warriors,Nemanja Bjelica,back spasms (DTD),1.0,0.0,regular,2021,50,,back,torso
2022-01-31,Indiana Pacers,Oshae Brissett,sore right ankle (DTD),1.0,0.0,regular,2021,52,,ankle,lower leg
2022-01-31,Miami Heat,PJ Tucker,left knee injury (DTD),1.0,0.0,regular,2021,51,,knee,knee
2022-01-31,Utah Jazz,Joe Ingles,torn ACL in left knee (out for season),1.0,0.0,regular,2021,52,,ACL,knee
2022-02-01,Sacramento Kings,Terence Davis,surgery on right wrist to repair tendon (out for season),1.0,0.0,regular,2021,53,,wrist,arm
2022-02-02,Utah Jazz,Hassan Whiteside,strained lower back (DTD),1.0,0.0,regular,2021,52,,back,torso
2022-02-02,Utah Jazz,Jordan Clarkson,sore right knee (DTD),1.0,0.0,regular,2021,52,,knee,knee
2022-02-02,Philadelphia 76ers,Seth Curry,back spasms (DTD),1.0,0.0,regular,2021,51,,back,torso
2022-02-03,Detroit Pistons,Cade Cunningham,right hip pointer (DTD),1.0,0.0,regular,2021,51,,hip,upper leg
2022-02-04,Chicago Bulls,Coby White,strained right adductor (DTD),1.0,0.0,regular,2021,52,,hip,upper leg
2022-02-04,Dallas Mavericks,Maximilian Kleber,left knee injury (DTD),1.0,0.0,regular,2021,53,,knee,knee
2022-02-04,Nets,James Harden,tightness in left hamstring (DTD),0.0,0.0,off,,,,hamstring,upper leg
2022-02-05,Los Angeles Lakers,Dwight Howard,back injury (DTD),1.0,0.0,regular,2021,54,,back,torso
2022-02-06,Nets,Nicolas Claxton,left hamstring injury (DTD),0.0,0.0,off,,,,hamstring,upper leg
2022-02-06,Philadelphia 76ers,Matisse Thybulle,sore right shoulder (DTD),1.0,0.0,regular,2021,53,,shoulder,torso
2022-02-08,Golden State Warriors,Andre Iguodala,tightness in lower back (DTD),1.0,0.0,regular,2021,55,,back,torso
2022-02-08,Washington Wizards,Bradley Beal,surgery on left wrist (out for season),1.0,0.0,regular,2021,54,,wrist,arm
2022-02-09,New Orleans Pelicans,Larry Nance,surgery on right knee (out indefinitely),1.0,0.0,regular,2021,55,,knee,knee
2022-02-09,Los Angeles Lakers,Russell Westbrook,tightness in lower back (DTD),1.0,0.0,regular,2021,56,,back,torso
2022-02-09,Los Angeles Clippers,Jay Scrubb,surgery on right foot (out for season),1.0,0.0,regular,2021,57,,foot,foot
2022-02-09,Memphis Grizzlies,Xavier Tillman,right thigh injury (DTD),1.0,0.0,regular,2021,57,,quad,upper leg
2022-02-11,Utah Jazz,Danuel House,sore right shoulder (DTD),1.0,0.0,regular,2021,56,,shoulder,torso
2022-02-12,Sacramento Kings,Jeremy Lamb,sore left ankle (DTD),1.0,0.0,regular,2021,58,,ankle,lower leg
2022-02-13,Indiana Pacers,Chris Duarte,left big toe injury (DTD),1.0,0.0,regular,2021,58,,toe,foot
2022-02-13,Detroit Pistons,Frank Jackson,back spasms (DTD),1.0,0.0,regular,2021,57,,back,torso
2022-02-15,Oklahoma City Thunder,Ty Jerome,sore left hip (DTD),1.0,0.0,regular,2021,58,,hip,upper leg
2022-02-15,Miami Heat,Udonis Haslem,right eye injury (DTD),1.0,0.0,regular,2021,58,,eye,head
2022-02-15,Milwaukee Bucks,Wesley Matthews,toe injury (DTD),1.0,0.0,regular,2021,59,,toe,foot
2022-02-15,Dallas Mavericks,Trey Burke,sprained left shoulder (DTD),1.0,0.0,regular,2021,58,,shoulder,torso
2022-02-16,Indiana Pacers,Goga Bitadze,sore right foot (DTD),1.0,0.0,regular,2021,60,,foot,foot
2022-02-17,Charlotte Hornets,Nick Richards,sore right foot (DTD),1.0,0.0,regular,2021,60,,foot,foot
2022-02-17,Dallas Mavericks,Frank Ntilikina,sore left ankle (DTD),1.0,0.0,regular,2021,59,,ankle,lower leg
2022-02-17,Nets,James Johnson,sore right wrist (DTD),0.0,0.0,off,,,,wrist,arm
2022-02-17,Philadelphia 76ers,Jaden Springer,sore left knee (DTD),1.0,0.0,regular,2021,58,,knee,knee
2022-02-24,Sacramento Kings,Richaun Holmes,sore back (DTD),1.0,0.0,regular,2021,61,,back,torso
2022-02-25,Minnesota Timberwolves,Malik Beasley,illness (DTD),1.0,0.0,regular,2021,61,,sick,sick
2022-02-27,Dallas Mavericks,Frank Ntilikina,sprained right ankle (DTD),1.0,0.0,regular,2021,61,,ankle,lower leg
2022-02-28,Toronto Raptors,Fred VanVleet,sore right knee (DTD),1.0,0.0,regular,2021,60,,knee,knee
2022-02-28,Indiana Pacers,Malcolm Brogdon,right Achilles injury (DTD),1.0,0.0,regular,2021,63,,achilles,lower leg
2022-03-01,Nets,Andre Drummond,sore left knee (DTD),0.0,0.0,off,,,,knee,knee
2022-03-01,Oklahoma City Thunder,Aaron Wiggins,sprained right ankle (DTD),1.0,0.0,regular,2021,62,,ankle,lower leg
2022-03-01,Minnesota Timberwolves,Anthony Edwards,patella tendinopathy in left knee (DTD),1.0,0.0,regular,2021,63,,knee,knee
2022-03-01,Golden State Warriors,Nemanja Bjelica,bruised right quadriceps (DTD),1.0,0.0,regular,2021,62,,quad,upper leg
2022-03-02,Indiana Pacers,Chris Duarte,left big toe injury (DTD),1.0,0.0,regular,2021,64,,toe,foot
2022-03-02,Oklahoma City Thunder,Derrick Favors,sore lower back (DTD),1.0,0.0,regular,2021,62,,back,torso
2022-03-03,Los Angeles Lakers,Talen Horton-Tucker,sprained left ankle (DTD),1.0,0.0,regular,2021,62,,ankle,lower leg
2022-03-04,Indiana Pacers,Goga Bitadze,sore right foot (DTD),1.0,0.0,regular,2021,65,,foot,foot
2022-03-05,Sacramento Kings,Jeremy Lamb,sore left hip (DTD),1.0,0.0,regular,2021,66,,hip,upper leg
2022-03-05,Portland Trailblazers,Greg Brown,illness (DTD),0.0,0.0,off,,,,sick,sick
2022-03-06,New York Knicks,Taj Gibson,illness (DTD),1.0,0.0,regular,2021,64,,sick,sick
2022-03-06,Portland Trailblazers,Anfernee Simons,bruised left quadricep (DTD),0.0,0.0,off,,,,quad,upper leg
2022-03-06,Indiana Pacers,Lance Stephenson,sprained left ankle (DTD),1.0,0.0,regular,2021,66,,ankle,lower leg
2022-03-07,Los Angeles Lakers,LeBron James,sore left knee (DTD),1.0,0.0,regular,2021,64,,knee,knee
2022-03-07,Detroit Pistons,Hamidou Diallo,illness (DTD),1.0,0.0,regular,2021,65,,sick,sick
2022-03-07,Golden State Warriors,Otto Porter,illness (DTD),1.0,0.0,regular,2021,65,,sick,sick
2022-03-08,Oklahoma City Thunder,Ty Jerome,surgery to repair sports hernia (out for season),1.0,0.0,regular,2021,65,,other,other
2022-03-08,Oklahoma City Thunder,Mike Muscala,surgery on right ankle (out for season),1.0,0.0,regular,2021,65,,ankle,lower leg
2022-03-09,Charlotte Hornets,Jalen McDaniels,sore left ankle (DTD),1.0,0.0,regular,2021,67,,ankle,lower leg
2022-03-09,Los Angeles Lakers,Talen Horton-Tucker,sprained left ankle (DTD),1.0,0.0,regular,2021,65,,ankle,lower leg
2022-03-09,Denver Nuggets,NahShon Hyland,sore right knee (DTD),1.0,0.0,regular,2021,66,,knee,knee
2022-03-09,Oklahoma City Thunder,Tre Mann,sprained left ankle (DTD),1.0,0.0,regular,2021,66,,ankle,lower leg
2022-03-10,Detroit Pistons,Rodney McGruder,strained left hamstring (DTD),1.0,0.0,regular,2021,67,,hamstring,upper leg
2022-03-10,Detroit Pistons,Chris Smith,sprained left knee (DTD),1.0,0.0,regular,2021,67,,knee,knee
2022-03-11,Dallas Mavericks,Dorian Finney-Smith,right arm injury (DTD),1.0,0.0,regular,2021,67,,arm,arm
2022-03-12,Utah Jazz,Rudy Gobert,strained left foot (DTD),1.0,0.0,regular,2021,67,,foot,foot
2022-03-12,San Antonio Spurs,Joe Wieskamp,illness (DTD),1.0,0.0,regular,2021,68,,sick,sick
2022-03-13,Oklahoma City Thunder,Aaron Wiggins,illness (DTD),1.0,0.0,regular,2021,67,,sick,sick
2022-03-13,Houston Rockets,Eric Gordon,right knee tendinitis (DTD),1.0,0.0,regular,2021,68,,knee,knee
2022-03-13,Indiana Pacers,Chris Duarte,left big toe injury (DTD),1.0,0.0,regular,2021,69,,toe,foot
2022-03-13,Nets,Seth Curry,sore left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2022-03-13,Indiana Pacers,Goga Bitadze,sore right foot (DTD),1.0,0.0,regular,2021,69,,foot,foot
2022-03-14,Minnesota Timberwolves,Jordan McLaughlin,right groin injury (DTD),1.0,0.0,regular,2021,70,,groin,upper leg
2022-03-15,Detroit Pistons,Cade Cunningham,illness (DTD),1.0,0.0,regular,2021,69,,sick,sick
2022-03-15,Nets,Cameron Thomas,back injury (DTD),0.0,0.0,off,,,,back,torso
2022-03-16,Phoenix Suns,Jae Crowder,left groin injury (DTD),1.0,0.0,regular,2021,70,,groin,upper leg
2022-03-18,Utah Jazz,Hassan Whiteside,illness (DTD),1.0,0.0,regular,2021,70,,sick,sick
2022-03-18,Los Angeles Lakers,Talen Horton-Tucker,sprained left ankle (DTD),1.0,0.0,regular,2021,70,,ankle,lower leg
2022-03-19,Washington Wizards,Kyle Kuzma,right knee tendinitis (out for season),1.0,0.0,regular,2021,70,,knee,knee
2022-03-20,Portland Trailblazers,Justise Winslow,sore right Achilles (DTD),0.0,0.0,off,,,,achilles,lower leg
2022-03-20,Phoenix Suns,Cameron Payne,illness (DTD),1.0,0.0,regular,2021,72,,sick,sick
2022-03-21,Detroit Pistons,Kelly Olynyk,sore left ankle (DTD),1.0,0.0,regular,2021,72,,ankle,lower leg
2022-03-21,Oklahoma City Thunder,Olivier Sarr,illness (DTD),1.0,0.0,regular,2021,72,,sick,sick
2022-03-21,Nets,Andre Drummond,illness (DTD),0.0,0.0,off,,,,sick,sick
2022-03-23,Golden State Warriors,Otto Porter,lower back injury (DTD),1.0,0.0,regular,2021,73,,back,torso
2022-03-23,Detroit Pistons,Chris Smith,surgery on left knee to repair torn ACL (out for season) (date approximate),1.0,0.0,regular,2021,73,,ACL,knee
2022-03-23,Indiana Pacers,Jalen Smith,illness (DTD),1.0,0.0,regular,2021,73,,sick,sick
2022-03-23,Nets,Goran Dragic,sore left knee (DTD),0.0,0.0,off,,,,knee,knee
2022-03-23,New York Knicks,Mitchell Robinson,sore lower back (DTD),1.0,0.0,regular,2021,73,,back,torso
2022-03-23,Nets,Seth Curry,sprained left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2022-03-24,Dallas Mavericks,Trey Burke,illness (DTD),1.0,0.0,regular,2021,74,,sick,sick
2022-03-25,Portland Trailblazers,Justise Winslow,left calf inflammation (out for season),0.0,0.0,off,,,,calf,lower leg
2022-03-25,Atlanta Hawks,Bogdan Bogdanovic,sore right knee (DTD),1.0,0.0,regular,2021,74,,knee,knee
2022-03-25,Utah Jazz,Udoka Azubuike,surgery on right foot (out for season),1.0,0.0,regular,2021,74,,foot,foot
2022-03-25,Washington Wizards,Daniel Gafford,strained neck (DTD),1.0,0.0,regular,2021,73,,neck,head
2022-03-26,San Antonio Spurs,Devin Vassell,sore right Achilles (DTD),1.0,0.0,regular,2021,74,,achilles,lower leg
2022-03-26,Indiana Pacers,Malcolm Brogdon,conditioning (DTD),1.0,0.0,regular,2021,75,,other,other
2022-03-26,Indiana Pacers,Goga Bitadze,sore right foot (DTD),1.0,0.0,regular,2021,75,,foot,foot
2022-03-26,Indiana Pacers,Duane Washington,bruised right hip (DTD),1.0,0.0,regular,2021,75,,hip,upper leg
2022-03-27,Utah Jazz,Rudy Gobert,right leg injury (DTD),1.0,0.0,regular,2021,75,,leg,leg
2022-03-28,Oklahoma City Thunder,Tre Mann,strained right hamstring (out for season),1.0,0.0,regular,2021,75,,hamstring,upper leg
2022-03-28,Indiana Pacers,Oshae Brissett,sore back (DTD),1.0,0.0,regular,2021,76,,back,torso
2022-03-28,Atlanta Hawks,DeAndre Hunter,sore right knee (DTD),1.0,0.0,regular,2021,75,,knee,knee
2022-03-28,Portland Trailblazers,Trendon Watford,bruised left knee (out for season),0.0,0.0,off,,,,knee,knee
2022-03-28,Portland Trailblazers,Greg Brown,left eye injury (DTD),0.0,0.0,off,,,,eye,head
