Date,Team,Player,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category,Acquired,Reg_games_missed,Post_games_missed,Out_for_season,Pos,Age,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2019-03-18,Detroit Pistons,Blake Griffin,placed on IL,,,regular,2018.0,70,,roaster move,healthy inactive,,11.0,0.0,False,PF,29.0,75.0,75.0,35.0,421.0,2625.0,14457.0
2019-03-18,Golden State Warriors,Andre Iguodala,placed on IL with dental ailment,,,regular,2018.0,69,,other,other,,12.0,0.0,False,SF,35.0,68.0,13.0,23.2,514.0,1577.6,14948.2
2019-03-18,Miami Heat,Rodney McGruder,placed on IL with sore left knee,,,regular,2018.0,70,,knee,knee,,4.0,0.0,False,SG,27.0,66.0,45.0,23.5,100.0,1551.0,2280.4
2019-03-18,Boston Celtics,Gordon Hayward,placed on IL with concussion,,,regular,2018.0,71,,head,head,,8.0,0.0,False,PF,28.0,72.0,18.0,25.9,390.0,1864.8,13350.5
2019-03-18,Chicago Bulls,Otto Porter,placed on IL with strained rotator cuff in right shoulder (out for season),,,regular,2018.0,72,,shoulder,torso,,21.0,0.0,False,Unknown,,,,,,,
2019-03-18,Portland Trailblazers,CJ McCollum,placed on IL with left knee injury,,,,,-1,,knee,knee,,,,,Unknown,,,,,,,
2019-03-18,Dallas Mavericks,Kostas Antetokounmpo,placed on IL,,,regular,2018.0,70,,roaster move,healthy inactive,,11.0,0.0,False,PF,21.0,2.0,0.0,5.5,0.0,11.0,0.0
2019-03-19,Minnesota Timberwolves,Derrick Rose,placed on IL with sore right elbow (out for season),,,regular,2018.0,71,,elbow,arm,,71.0,0.0,False,PG,30.0,51.0,13.0,27.3,233.0,1392.3,7012.399999999999
2019-03-19,Indiana Pacers,Darren Collison,placed on IL with bruised right quadriceps,,,regular,2018.0,72,,quad,upper leg,,7.0,0.0,False,PG,31.0,76.0,76.0,28.2,437.0,2143.2,12770.3
2019-03-19,Nets,Shabazz Napier,placed on IL with illness,,,,,-1,,sick,sick,,,,,Unknown,,,,,,,
2019-03-19,Charlotte Hornets,Tony Parker,placed on IL,,,regular,2018.0,70,,roaster move,healthy inactive,,11.0,0.0,False,PG,36.0,56.0,0.0,17.9,466.0,1002.4,12998.8
2019-03-19,Milwaukee Bucks,Pau Gasol,placed on IL with sore left ankle (out for season),,,,,-1,,ankle,lower leg,,,,,Unknown,,,,,,,
2019-03-19,Los Angeles Lakers,LeBron James,placed on IL with left groin injury,,,regular,2018.0,71,,groin,upper leg,,10.0,0.0,False,SF,34.0,55.0,55.0,35.2,578.0,1936.0,21856.2
2019-03-20,Washington Wizards,Jordan McRae,placed on IL,,,regular,2018.0,72,,roaster move,healthy inactive,,8.0,0.0,False,SG,27.0,27.0,0.0,12.3,61.0,332.1,584.6
2019-03-20,Toronto Raptors,Kyle Lowry,placed on IL with sprained right ankle,,,regular,2018.0,72,,ankle,lower leg,,8.0,0.0,False,PG,32.0,65.0,65.0,34.0,481.0,2210.0,16728.1
2019-03-20,Dallas Mavericks,Maximilian Kleber,placed on IL with sprained left wrist,,,regular,2018.0,71,,wrist,arm,,10.0,0.0,False,Unknown,,,,,,,
2019-03-20,Memphis Grizzlies,CJ Miles,placed on IL with left foot injury (out for season),,,regular,2018.0,71,,foot,foot,,76.0,0.0,False,Unknown,,,,,,,
2019-03-20,Milwaukee Bucks,Nikola Mirotic,placed on IL with fractured left thumb,,,regular,2018.0,72,,finger,hand,,10.0,1.0,False,PF,27.0,46.0,25.0,27.1,299.0,1246.6,7122.0999999999985
2019-03-20,New York Knicks,Allonzo Trier,placed on IL with strained left calf (out for season),,,regular,2018.0,72,,calf,lower leg,,53.0,0.0,False,SG,23.0,64.0,3.0,22.8,0.0,1459.2,0.0
2019-03-21,Dallas Mavericks,Tim Hardaway,placed on IL with tibia injury (out for season),,,regular,2018.0,72,,tibia,lower leg,,46.0,0.0,False,Unknown,,,,,,,
2019-03-21,Phoenix Suns,Tyler Johnson,placed on IL with sore right knee (out for season),,,regular,2018.0,73,,knee,knee,,54.0,0.0,False,PG,26.0,57.0,22.0,26.8,223.0,1527.6,5835.0
2019-03-22,Orlando Magic,Melvin Frazier,placed on IL,,,regular,2018.0,73,,roaster move,healthy inactive,,6.0,0.0,False,SG,22.0,10.0,0.0,4.4,0.0,44.0,0.0
2019-03-22,Los Angeles Lakers,Mike Muscala,placed on IL with sore right ankle,,,regular,2018.0,72,,ankle,lower leg,,9.0,0.0,False,PF,27.0,64.0,10.0,20.4,270.0,1305.6,3837.6
2019-03-22,Los Angeles Lakers,Josh Hart,placed on IL with right knee tendinitis (out for season),,,regular,2018.0,72,,knee,knee,,55.0,0.0,False,SG,23.0,67.0,22.0,25.6,63.0,1715.2,1461.6
2019-03-22,Memphis Grizzlies,Avery Bradley,placed on IL with right shin injury (out for season),,,regular,2018.0,72,,shin,lower leg,,57.0,0.0,False,SG,28.0,63.0,63.0,30.2,393.0,1902.6,12526.5
2019-03-23,Boston Celtics,Al Horford,placed on IL with sore left knee,,,regular,2018.0,73,,knee,knee,,7.0,0.0,False,C,32.0,68.0,68.0,29.0,470.0,1972.0,15486.5
2019-03-23,Boston Celtics,Aron Baynes,placed on IL with sprained left ankle,,,regular,2018.0,73,,ankle,lower leg,,8.0,0.0,False,C,32.0,51.0,18.0,16.1,421.0,821.1,6227.2
2019-03-23,Charlotte Hornets,Nicolas Batum,placed on IL with illness,,,regular,2018.0,72,,sick,sick,,7.0,0.0,False,SF,30.0,75.0,72.0,31.4,458.0,2355.0,16004.7
2019-03-23,Sacramento Kings,Harry Giles,placed on IL with left thigh injury (out for season),,,regular,2018.0,72,,quad,upper leg,,73.0,0.0,False,PF,20.0,58.0,0.0,14.1,0.0,817.8,0.0
2019-03-23,Dallas Mavericks,Salah Mejri,placed on IL with illness,,,regular,2018.0,73,,sick,sick,,8.0,0.0,False,C,32.0,36.0,4.0,11.1,172.0,399.6,2111.0
2019-03-23,Phoenix Suns,Josh Jackson,placed on IL with sprained right ankle,,,regular,2018.0,74,,ankle,lower leg,,5.0,0.0,False,SG,21.0,79.0,29.0,25.2,77.0,1990.8,1955.8
2019-03-23,Golden State Warriors,Stephen Curry,placed on IL,,,regular,2018.0,72,,roaster move,healthy inactive,,9.0,0.0,False,PG,30.0,69.0,69.0,33.8,535.0,2332.2,18803.8
2019-03-23,Washington Wizards,Trevor Ariza,placed on IL with strained left groin,,,regular,2018.0,74,,groin,upper leg,,7.0,0.0,False,SF,33.0,69.0,69.0,34.0,504.0,2346.0,17269.0
2019-03-24,Golden State Warriors,DeMarcus Cousins,placed on IL,,,regular,2018.0,73,,roaster move,healthy inactive,,9.0,17.0,False,C,28.0,30.0,30.0,25.7,390.0,771.0,13048.8
2019-03-24,Boston Celtics,Robert Williams,placed on IL with bruised lower back,,,regular,2018.0,74,,back,torso,,6.0,0.0,False,C,21.0,32.0,2.0,8.8,0.0,281.6,0.0
2019-03-24,Boston Celtics,Jayson Tatum,placed on IL with bruised lower back,,,regular,2018.0,74,,back,torso,,7.0,0.0,False,SF,20.0,79.0,79.0,31.1,99.0,2456.9,3122.1
2019-03-24,Los Angeles Lakers,Reggie Bullock,placed on IL with right foot injury,,,regular,2018.0,73,,foot,foot,,7.0,0.0,False,SG,27.0,63.0,60.0,29.8,213.0,1877.4,3388.1
2019-03-25,Philadelphia 76ers,Ben Simmons,placed on IL with gastroenteritis,,,regular,2018.0,74,,sick,sick,,7.0,0.0,False,PG,22.0,79.0,79.0,34.2,91.0,2701.8,3098.7
2019-03-25,Philadelphia 76ers,James Ennis,placed on IL with bruised right quadriceps,,,regular,2018.0,74,,quad,upper leg,,6.0,0.0,False,Unknown,,,,,,,
2019-03-25,Memphis Grizzlies,Joakim Noah,placed on IL with sore right knee (out for season),,,regular,2018.0,74,,knee,knee,,8.0,0.0,False,C,33.0,42.0,1.0,16.5,324.0,693.0,10008.6
2019-03-26,Houston Rockets,Kenneth Faried,placed on IL with sore left knee,,,regular,2018.0,75,,knee,knee,,6.0,0.0,False,C,29.0,37.0,13.0,19.7,400.0,728.9,10103.1
2019-03-26,Detroit Pistons,Sviatoslav Mykhailiuk,placed on IL,,,regular,2018.0,74,,roaster move,healthy inactive,,5.0,0.0,False,Unknown,,,,,,,
2019-03-26,Dallas Mavericks,Kostas Antetokounmpo,placed on IL,,,regular,2018.0,74,,roaster move,healthy inactive,,6.0,0.0,False,PF,21.0,2.0,0.0,5.5,0.0,11.0,0.0
2019-03-26,Houston Rockets,Gerald Green,placed on IL with strained left adductor,,,regular,2018.0,75,,hip,upper leg,,4.0,0.0,False,SG,33.0,73.0,0.0,20.2,424.0,1474.6,8557.8
2019-03-26,Charlotte Hornets,Michael Kidd-Gilchrist,placed on IL with concussion,,,regular,2018.0,74,,head,head,,42.0,0.0,False,PF,25.0,64.0,3.0,18.4,361.0,1177.6,9613.2
2019-03-26,Los Angeles Clippers,Landry Shamet,placed on IL with left ankle injury,,,regular,2018.0,75,,ankle,lower leg,,6.0,0.0,False,SG,21.0,79.0,27.0,22.8,0.0,1801.2,0.0
2019-03-26,Milwaukee Bucks,Tony Snell,placed on IL with sprained left ankle,,,regular,2018.0,75,,ankle,lower leg,,6.0,0.0,False,SF,27.0,74.0,12.0,17.6,397.0,1302.4,8837.6
2019-03-27,Indiana Pacers,Alize Johnson,placed on IL,,,regular,2018.0,75,,roaster move,healthy inactive,,3.0,0.0,False,PF,22.0,14.0,0.0,4.6,0.0,64.39999999999999,0.0
2019-03-27,Los Angeles Lakers,Tyson Chandler,placed on IL with illness,,,regular,2018.0,75,,sick,sick,,3.0,0.0,False,C,36.0,55.0,6.0,15.9,372.0,874.5,10687.9
2019-03-27,Los Angeles Lakers,LeBron James,placed on IL,,,regular,2018.0,75,,roaster move,healthy inactive,,6.0,0.0,False,SF,34.0,55.0,55.0,35.2,578.0,1936.0,21856.2
2019-03-27,Chicago Bulls,Lauri Markkanen,placed on IL with fatigue (out for season),,,regular,2018.0,76,,other,other,,20.0,0.0,False,PF,21.0,52.0,51.0,32.3,68.0,1679.6,2019.6
2019-03-27,Portland Trailblazers,Jusuf Nurkic,placed on IL with fractured lower left leg (out for season),,,,,-1,,leg,leg,,,,,Unknown,,,,,,,
2019-03-27,Chicago Bulls,Zach LaVine,placed on IL with bruised right thigh (out for season),,,regular,2018.0,76,,quad,upper leg,,35.0,0.0,False,SG,23.0,63.0,62.0,34.5,230.0,2173.5,6601.5
2019-03-28,Houston Rockets,Isaiah Hartenstein,placed on IL,,,regular,2018.0,76,,roaster move,healthy inactive,,36.0,0.0,False,PF,20.0,28.0,0.0,7.9,0.0,221.2,0.0
2019-03-28,Toronto Raptors,Ogugua Anunoby,placed on IL with concussion,,,regular,2018.0,76,,head,head,,2.0,0.0,False,Unknown,,,,,,,
2019-03-28,Milwaukee Bucks,Donte DiVincenzo,placed on IL with heel injury (out for season),,,regular,2018.0,76,,heel,foot,,33.0,0.0,False,SG,22.0,27.0,0.0,15.2,0.0,410.4,0.0
2019-03-28,Los Angeles Clippers,Patrick Beverley,placed on IL with hright hip pointer,,,regular,2018.0,76,,hip,upper leg,,5.0,0.0,False,PG,30.0,78.0,49.0,27.4,330.0,2137.2,9475.5
2019-03-29,Atlanta Hawks,Taurean Prince,placed on IL with foot injury,,,regular,2018.0,76,,foot,foot,,3.0,0.0,False,SF,24.0,55.0,47.0,28.2,147.0,1551.0,3626.6
2019-03-29,New York Knicks,Frank Ntilikina,placed on IL with groin injury (out for season),,,regular,2018.0,76,,groin,upper leg,,40.0,0.0,False,PG,20.0,43.0,16.0,21.0,78.0,903.0,1708.1999999999998
2019-03-29,Washington Wizards,Trevor Ariza,placed on IL with strained left groin (out for season),,,regular,2018.0,77,,groin,upper leg,,70.0,0.0,False,SF,33.0,69.0,69.0,34.0,504.0,2346.0,17269.0
2019-03-30,Phoenix Suns,Richaun Holmes,placed on IL with migraine headache,,,regular,2018.0,77,,head,head,,4.0,0.0,False,C,25.0,70.0,4.0,16.9,159.0,1183.0,2650.2
2019-03-30,Toronto Raptors,Patrick McCaw,placed on IL with sprained right thumb,,,regular,2018.0,77,,finger,hand,,5.0,3.0,False,SG,23.0,29.0,1.0,13.7,149.0,397.2999999999999,2233.0999999999995
2019-03-30,Boston Celtics,Kyrie Irving,placed on IL with sore lower back,,,regular,2018.0,77,,back,torso,,4.0,0.0,False,PG,26.0,67.0,67.0,33.0,442.0,2211.0,15297.6
2019-03-30,Boston Celtics,Al Horford,placed on IL with sore left knee,,,regular,2018.0,77,,knee,knee,,4.0,0.0,False,C,32.0,68.0,68.0,29.0,470.0,1972.0,15486.5
2019-03-30,Los Angeles Clippers,Danilo Gallinari,placed on IL with sore left ankle,,,regular,2018.0,77,,ankle,lower leg,,4.0,0.0,False,SF,30.0,68.0,68.0,30.3,267.0,2060.4,8382.1
2019-03-31,Atlanta Hawks,Dewayne Dedmon,placed on IL with sore left ankle (out for season),,,regular,2018.0,77,,ankle,lower leg,,32.0,0.0,False,C,29.0,64.0,52.0,25.1,298.0,1606.4,4912.9
2019-03-31,Sacramento Kings,Marvin Bagley,placed on IL with illness,,,regular,2018.0,77,,sick,sick,,4.0,0.0,False,Unknown,,,,,,,
2019-03-31,Los Angeles Lakers,LeBron James,placed on IL with left groin injury (out for season),,,regular,2018.0,77,,groin,upper leg,,51.0,0.0,False,SF,34.0,55.0,55.0,35.2,578.0,1936.0,21856.2
2019-03-31,Dallas Mavericks,Luka Doncic,placed on IL with bruised right thigh,,,regular,2018.0,76,,quad,upper leg,,4.0,0.0,False,SG,19.0,72.0,72.0,32.2,0.0,2318.4,0.0
2019-04-01,Detroit Pistons,Luke Kennard,placed on IL with sore right foot,,,regular,2018.0,77,,foot,foot,,4.0,0.0,False,SG,22.0,63.0,10.0,22.8,73.0,1436.4,1460.0
2019-04-01,Detroit Pistons,Blake Griffin,placed on IL with sore left knee,,,regular,2018.0,77,,knee,knee,,3.0,0.0,False,PF,29.0,75.0,75.0,35.0,421.0,2625.0,14457.0
2019-04-01,Indiana Pacers,Darren Collison,placed on IL with groin injury,,,regular,2018.0,78,,groin,upper leg,,1.0,0.0,False,PG,31.0,76.0,76.0,28.2,437.0,2143.2,12770.3
2019-04-01,Phoenix Suns,Deandre Ayton,placed on IL with sprained left ankle (out for season),,,regular,2018.0,78,,ankle,lower leg,,55.0,0.0,False,C,20.0,71.0,70.0,30.7,0.0,2179.7,0.0
2019-04-01,Dallas Mavericks,Kostas Antetokounmpo,placed on IL,,,regular,2018.0,77,,roaster move,healthy inactive,,1.0,0.0,False,PF,21.0,2.0,0.0,5.5,0.0,11.0,0.0
2019-04-01,Indiana Pacers,Wesley Matthews,placed on IL with strained right hamstring,,,regular,2018.0,78,,hamstring,upper leg,,2.0,0.0,False,SF-SG,32.0,69.0,68.0,30.3,441.0,2090.7000000000003,15071.899999999998
2019-04-01,Utah Jazz,Kyle Korver,placed on IL with sore right knee,,,regular,2018.0,77,,knee,knee,,5.0,1.0,False,SG-PF,37.0,70.0,0.0,19.1,517.0,1337.0,14912.199999999995
2019-04-01,New York Knicks,Dennis Smith,placed on IL with sore lower back,,,regular,2018.0,77,,back,torso,,2.0,0.0,False,Unknown,,,,,,,
2019-04-01,Utah Jazz,Derrick Favors,placed on IL with back spasms,,,regular,2018.0,77,,back,torso,,1.0,0.0,False,C,27.0,76.0,70.0,23.2,435.0,1763.2,12106.7
2019-04-01,Boston Celtics,Jaylen Brown,placed on IL with lower back spasms,,,regular,2018.0,78,,back,torso,,1.0,0.0,False,SG,22.0,74.0,25.0,25.9,183.0,1916.6,4288.0
2019-04-01,Philadelphia 76ers,Jimmy Butler,placed on IL with back injury,,,regular,2018.0,77,,back,torso,,4.0,0.0,False,SF-SG,29.0,65.0,65.0,33.6,456.0,2184.0,16312.8
2019-04-03,New York Knicks,Kadeem Allen,placed on IL with concussion (out for season),,,regular,2018.0,78,,head,head,,76.0,0.0,False,PG,26.0,19.0,1.0,21.9,18.0,416.1,106.2
2019-04-03,Minnesota Timberwolves,Taj Gibson,placed on IL with strained left calf,,,regular,2018.0,78,,calf,lower leg,,61.0,0.0,False,PF,33.0,70.0,57.0,24.1,481.0,1687.0,13025.3
2019-04-03,Detroit Pistons,Sviatoslav Mykhailiuk,placed on IL (out for season),,,regular,2018.0,78,,other,other,,42.0,0.0,False,Unknown,,,,,,,
2019-04-03,Dallas Mavericks,Dorian Finney-Smith,placed on IL with mouth injury,,,regular,2018.0,78,,other,other,,3.0,0.0,False,SF,25.0,81.0,26.0,24.5,102.0,1984.5,2091.6
2019-04-03,Utah Jazz,Ricky Rubio,placed on IL with right hamstring injury,,,regular,2018.0,78,,hamstring,upper leg,,3.0,0.0,False,PG,28.0,68.0,67.0,27.9,395.0,1897.2,12256.7
2019-04-03,Utah Jazz,Jae Crowder,placed on IL with bruised right quadriceps,,,regular,2018.0,78,,quad,upper leg,,3.0,0.0,False,SF,28.0,80.0,11.0,27.1,509.0,2168.0,12278.2
2019-04-03,Miami Heat,Derrick Jones,placed on IL with right knee injury,,,regular,2018.0,78,,knee,knee,,3.0,0.0,False,Unknown,,,,,,,
2019-04-03,Memphis Grizzlies,Jonas Valanciunas,placed on IL with sprained right ankle (out for season),,,regular,2018.0,78,,ankle,lower leg,,62.0,0.0,False,C,26.0,49.0,27.0,22.3,483.0,1092.7,12308.6
2019-04-03,Los Angeles Clippers,Patrick Beverley,placed on IL with right hip pointer,,,regular,2018.0,79,,hip,upper leg,,0.0,0.0,False,PG,30.0,78.0,49.0,27.4,330.0,2137.2,9475.5
2019-04-03,Boston Celtics,Marcus Morris,placed on IL with sore left knee,,,regular,2018.0,79,,knee,knee,,2.0,0.0,False,PF,29.0,75.0,53.0,27.9,476.0,2092.5,12941.499999999998
2019-04-03,Charlotte Hornets,Marvin Williams,placed on IL with right foot injury,,,regular,2018.0,78,,foot,foot,,1.0,0.0,False,PF,32.0,75.0,75.0,28.4,459.0,2130.0,12311.2
2019-04-04,Philadelphia 76ers,James Ennis,placed on IL with bruised right quadriceps (out for season),,,regular,2018.0,79,,quad,upper leg,,3.0,2.0,False,Unknown,,,,,,,
2019-04-04,Philadelphia 76ers,Jimmy Butler,placed on IL with back injury,,,regular,2018.0,79,,back,torso,,1.0,0.0,False,SF-SG,29.0,65.0,65.0,33.6,456.0,2184.0,16312.8
2019-04-04,Los Angeles Lakers,Kyle Kuzma,placed on IL with left foot injury (out for season),,,regular,2018.0,79,,foot,foot,,77.0,0.0,False,PF,23.0,70.0,68.0,33.1,77.0,2317.0,2402.3999999999996
2019-04-04,Golden State Warriors,Andre Iguodala,placed on IL with toe injury,,,regular,2018.0,78,,toe,foot,,4.0,17.0,False,SF,35.0,68.0,13.0,23.2,514.0,1577.6,14948.2
2019-04-05,San Antonio Spurs,Marco Belinelli,placed on IL with sore left hip,,,regular,2018.0,80,,hip,upper leg,,1.0,0.0,False,SG,32.0,79.0,1.0,23.0,489.0,1817.0,11751.9
2019-04-05,Dallas Mavericks,Luka Doncic,placed on IL with bruised right thigh,,,regular,2018.0,79,,quad,upper leg,,1.0,0.0,False,SG,19.0,72.0,72.0,32.2,0.0,2318.4,0.0
2019-04-05,Utah Jazz,Raulzinho Neto,placed on IL with sore left ankle,,,regular,2018.0,79,,ankle,lower leg,,3.0,1.0,False,Unknown,,,,,,,
2019-04-05,Miami Heat,Josh Richardson,placed on IL with strained left hip (out for season),,,regular,2018.0,79,,hip,upper leg,,66.0,0.0,False,SG,25.0,73.0,73.0,34.8,205.0,2540.3999999999996,5929.700000000001
2019-04-05,Atlanta Hawks,Kent Bazemore,placed on IL with strained left adductor,,,regular,2018.0,80,,hip,upper leg,,1.0,0.0,False,SG,29.0,67.0,35.0,24.5,457.0,1641.5,9136.9
2019-04-07,Indiana Pacers,Tyreke Evans,placed on IL with sore right knee,,,regular,2018.0,81,,knee,knee,,0.0,0.0,False,SG,29.0,69.0,18.0,20.3,337.0,1400.7,10024.3
2019-04-07,Dallas Mavericks,Maximilian Kleber,placed on IL with bruised right knee,,,regular,2018.0,80,,knee,knee,,1.0,0.0,False,Unknown,,,,,,,
2019-04-07,New York Knicks,Emmanuel Mudiay,placed on IL with sore left shoulder (out for season),,,regular,2018.0,80,,shoulder,torso,,72.0,0.0,False,PG,22.0,59.0,42.0,27.2,187.0,1604.8,4723.2
2019-04-07,Utah Jazz,Ricky Rubio,placed on IL with bruised left quadricep,,,regular,2018.0,80,,quad,upper leg,,2.0,1.0,False,PG,28.0,68.0,67.0,27.9,395.0,1897.2,12256.7
2019-04-07,Boston Celtics,Guerschon Yabusele,placed on IL,,,regular,2018.0,81,,roaster move,healthy inactive,,0.0,0.0,False,PF,23.0,41.0,1.0,6.1,45.0,250.1,282.29999999999995
2019-04-07,Portland Trailblazers,Gary Trent,placed on IL with gastroenteritis,,,,,-1,,sick,sick,,,,,Unknown,,,,,,,
2019-04-07,Sacramento Kings,Kosta Koufos,placed on IL with strained left calf (out for season),,,regular,2018.0,81,,calf,lower leg,,1.0,0.0,False,C,29.0,42.0,1.0,12.0,486.0,504.0,9076.1
2019-04-09,New York Knicks,Lance Thomas,placed on IL for personal reasons,,,regular,2018.0,81,,personal reasons,healthy inactive,,1.0,0.0,False,PF,30.0,46.0,17.0,17.0,304.0,782.0,5805.3
2019-04-09,Los Angeles Lakers,Lance Stephenson,placed on IL with sore left foot (out for season),,,regular,2018.0,82,,foot,foot,,18.0,0.0,False,SG,28.0,68.0,3.0,16.5,439.0,1122.0,11921.9
2019-04-09,Dallas Mavericks,Courtney Lee,placed on IL with bruised left hip,,,regular,2018.0,81,,hip,upper leg,,0.0,0.0,False,SG,33.0,34.0,6.0,12.6,495.0,428.4,14258.1
2019-04-09,Golden State Warriors,Kevin Durant,placed on IL with flu,,,regular,2018.0,81,,sick,sick,,1.0,21.0,False,SF,30.0,78.0,78.0,34.6,475.0,2698.8,17488.100000000002
2019-04-09,Golden State Warriors,Klay Thompson,placed on IL with sore right knee,,,regular,2018.0,81,,knee,knee,,43.0,0.0,False,SG,28.0,78.0,78.0,34.0,573.0,2652.0,19831.999999999996
2019-04-09,Boston Celtics,Kyrie Irving,placed on IL with bruised right knee,,,regular,2018.0,82,,knee,knee,,0.0,1.0,False,PG,26.0,67.0,67.0,33.0,442.0,2211.0,15297.6
2019-04-09,Boston Celtics,Marcus Morris,placed on IL with right knee injury,,,regular,2018.0,82,,knee,knee,,0.0,1.0,False,PF,29.0,75.0,53.0,27.9,476.0,2092.5,12941.499999999998
2019-04-09,Boston Celtics,Gordon Hayward,placed on IL with sore left ankle,,,regular,2018.0,82,,ankle,lower leg,,0.0,1.0,False,PF,28.0,72.0,18.0,25.9,390.0,1864.8,13350.5
2019-04-09,Boston Celtics,Aron Baynes,placed on IL with sore left ankle,,,regular,2018.0,82,,ankle,lower leg,,0.0,1.0,False,C,32.0,51.0,18.0,16.1,421.0,821.1,6227.2
2019-04-09,Boston Celtics,Al Horford,placed on IL with sore left knee,,,regular,2018.0,82,,knee,knee,,0.0,1.0,False,C,32.0,68.0,68.0,29.0,470.0,1972.0,15486.5
2019-04-09,Philadelphia 76ers,Joel Embiid,placed on IL with sore left knee,,,regular,2018.0,81,,knee,knee,,1.0,1.0,False,C,24.0,64.0,64.0,33.7,102.0,2156.8,2974.7
2019-04-09,Philadelphia 76ers,JJ Redick,placed on IL with back injury,,,regular,2018.0,81,,back,torso,,1.0,1.0,False,SG,34.0,76.0,63.0,31.3,468.0,2378.8,13864.4
2019-04-09,Philadelphia 76ers,Mike Scott,placed on IL with tightness in lower back,,,regular,2018.0,81,,back,torso,,0.0,0.0,False,PF,30.0,79.0,3.0,17.7,395.0,1398.3,6350.799999999999
2019-04-09,Boston Celtics,Marcus Smart,placed on IL with torn left oblique,,,regular,2018.0,82,,abdominal,torso,,0.0,8.0,False,SG,24.0,80.0,60.0,27.5,304.0,2200.0,8760.4
2019-04-10,Indiana Pacers,Myles Turner,placed on IL with sore right ankle,,,regular,2018.0,82,,ankle,lower leg,,0.0,1.0,False,C,22.0,74.0,74.0,28.6,224.0,2116.4,6270.300000000001
2019-04-10,Indiana Pacers,Wesley Matthews,placed on IL with toe injury,,,regular,2018.0,82,,toe,foot,,0.0,1.0,False,SF-SG,32.0,69.0,68.0,30.3,441.0,2090.7000000000003,15071.899999999998
2019-04-10,Detroit Pistons,Blake Griffin,placed on IL with sore left knee,,,regular,2018.0,82,,knee,knee,,0.0,3.0,False,PF,29.0,75.0,75.0,35.0,421.0,2625.0,14457.0
