Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
Dallas Mavericks,2014,post,84,2015-04-21,1.0,Houston Rockets,
Dallas Mavericks,2014,post,85,2015-04-24,,Houston Rockets,
Dallas Mavericks,2014,post,86,2015-04-26,,Houston Rockets,
Dallas Mavericks,2014,post,87,2015-04-28,1.0,Houston Rockets,
Dallas Mavericks,2015,regular,1,2015-10-28,1.0,Phoenix Suns,
Dallas Mavericks,2015,regular,2,2015-10-29,1.0,Los Angeles Clippers,
Dallas Mavericks,2015,regular,3,2015-11-01,1.0,Los Angeles Lakers,
Dallas Mavericks,2015,regular,4,2015-11-03,,Toronto Raptors,
Dallas Mavericks,2015,regular,5,2015-11-05,,Charlotte Hornets,
Dallas Mavericks,2015,regular,6,2015-11-07,,New Orleans Pelicans,
Dallas Mavericks,2015,regular,7,2015-11-10,1.0,New Orleans Pelicans,
Dallas Mavericks,2015,regular,8,2015-11-11,,Los Angeles Clippers,
Dallas Mavericks,2015,regular,9,2015-11-13,,Los Angeles Lakers,
Dallas Mavericks,2015,regular,10,2015-11-14,1.0,Houston Rockets,
Dallas Mavericks,2015,regular,11,2015-11-16,1.0,Philadelphia 76ers,
Dallas Mavericks,2015,regular,12,2015-11-18,1.0,Boston Celtics,
Dallas Mavericks,2015,regular,13,2015-11-20,,Utah Jazz,
Dallas Mavericks,2015,regular,14,2015-11-22,1.0,Oklahoma City Thunder,
Dallas Mavericks,2015,regular,15,2015-11-24,1.0,Memphis Grizzlies,
Dallas Mavericks,2015,regular,16,2015-11-25,1.0,San Antonio Spurs,
Dallas Mavericks,2015,regular,17,2015-11-28,,Denver Nuggets,
Dallas Mavericks,2015,regular,18,2015-11-30,1.0,Sacramento Kings,
Dallas Mavericks,2015,regular,19,2015-12-01,1.0,Portland Trail Blazers,OT
Dallas Mavericks,2015,regular,20,2015-12-04,,Houston Rockets,
Dallas Mavericks,2015,regular,21,2015-12-06,1.0,Washington Wizards,
Dallas Mavericks,2015,regular,22,2015-12-07,1.0,New York Knicks,
Dallas Mavericks,2015,regular,23,2015-12-09,,Atlanta Hawks,
Dallas Mavericks,2015,regular,24,2015-12-12,,Washington Wizards,
Dallas Mavericks,2015,regular,25,2015-12-14,,Phoenix Suns,
Dallas Mavericks,2015,regular,26,2015-12-16,1.0,Indiana Pacers,
Dallas Mavericks,2015,regular,27,2015-12-18,,Memphis Grizzlies,
Dallas Mavericks,2015,regular,28,2015-12-22,1.0,Toronto Raptors,
Dallas Mavericks,2015,regular,29,2015-12-23,1.0,Brooklyn Nets,OT
Dallas Mavericks,2015,regular,30,2015-12-26,,Chicago Bulls,
Dallas Mavericks,2015,regular,31,2015-12-28,,Milwaukee Bucks,
Dallas Mavericks,2015,regular,32,2015-12-30,,Golden State Warriors,
Dallas Mavericks,2015,regular,33,2016-01-01,1.0,Miami Heat,
Dallas Mavericks,2015,regular,34,2016-01-02,,New Orleans Pelicans,
Dallas Mavericks,2015,regular,35,2016-01-05,,Sacramento Kings,2OT
Dallas Mavericks,2015,regular,36,2016-01-06,1.0,New Orleans Pelicans,
Dallas Mavericks,2015,regular,37,2016-01-08,1.0,Milwaukee Bucks,
Dallas Mavericks,2015,regular,38,2016-01-10,1.0,Minnesota Timberwolves,
Dallas Mavericks,2015,regular,39,2016-01-12,,Cleveland Cavaliers,OT
Dallas Mavericks,2015,regular,40,2016-01-13,1.0,Oklahoma City Thunder,
Dallas Mavericks,2015,regular,41,2016-01-15,1.0,Chicago Bulls,
Dallas Mavericks,2015,regular,42,2016-01-17,1.0,San Antonio Spurs,
Dallas Mavericks,2015,regular,43,2016-01-18,,Boston Celtics,OT
Dallas Mavericks,2015,regular,44,2016-01-20,,Minnesota Timberwolves,OT
Dallas Mavericks,2015,regular,45,2016-01-22,,Oklahoma City Thunder,
Dallas Mavericks,2015,regular,46,2016-01-24,1.0,Houston Rockets,
Dallas Mavericks,2015,regular,47,2016-01-26,1.0,Los Angeles Lakers,
Dallas Mavericks,2015,regular,48,2016-01-27,1.0,Golden State Warriors,
Dallas Mavericks,2015,regular,49,2016-01-29,,Brooklyn Nets,
Dallas Mavericks,2015,regular,50,2016-01-31,,Phoenix Suns,
Dallas Mavericks,2015,regular,51,2016-02-01,1.0,Atlanta Hawks,
Dallas Mavericks,2015,regular,52,2016-02-03,,Miami Heat,
Dallas Mavericks,2015,regular,53,2016-02-05,,San Antonio Spurs,
Dallas Mavericks,2015,regular,54,2016-02-06,1.0,Memphis Grizzlies,OT
Dallas Mavericks,2015,regular,55,2016-02-09,,Utah Jazz,OT
Dallas Mavericks,2015,regular,56,2016-02-19,1.0,Orlando Magic,OT
Dallas Mavericks,2015,regular,57,2016-02-21,,Philadelphia 76ers,
Dallas Mavericks,2015,regular,58,2016-02-24,,Oklahoma City Thunder,
Dallas Mavericks,2015,regular,59,2016-02-26,,Denver Nuggets,OT
Dallas Mavericks,2015,regular,60,2016-02-28,,Minnesota Timberwolves,
Dallas Mavericks,2015,regular,61,2016-03-01,,Orlando Magic,
Dallas Mavericks,2015,regular,62,2016-03-03,,Sacramento Kings,
Dallas Mavericks,2015,regular,63,2016-03-06,1.0,Denver Nuggets,OT
Dallas Mavericks,2015,regular,64,2016-03-07,,Los Angeles Clippers,
Dallas Mavericks,2015,regular,65,2016-03-09,,Detroit Pistons,
Dallas Mavericks,2015,regular,66,2016-03-12,,Indiana Pacers,
Dallas Mavericks,2015,regular,67,2016-03-14,1.0,Charlotte Hornets,
Dallas Mavericks,2015,regular,68,2016-03-16,1.0,Cleveland Cavaliers,
Dallas Mavericks,2015,regular,69,2016-03-18,,Golden State Warriors,
Dallas Mavericks,2015,regular,70,2016-03-20,,Portland Trail Blazers,OT
Dallas Mavericks,2015,regular,71,2016-03-23,1.0,Portland Trail Blazers,
Dallas Mavericks,2015,regular,72,2016-03-25,1.0,Golden State Warriors,
Dallas Mavericks,2015,regular,73,2016-03-27,1.0,Sacramento Kings,
Dallas Mavericks,2015,regular,74,2016-03-28,1.0,Denver Nuggets,
Dallas Mavericks,2015,regular,75,2016-03-30,,New York Knicks,
Dallas Mavericks,2015,regular,76,2016-04-01,1.0,Detroit Pistons,
Dallas Mavericks,2015,regular,77,2016-04-03,1.0,Minnesota Timberwolves,
Dallas Mavericks,2015,regular,78,2016-04-06,,Houston Rockets,
Dallas Mavericks,2015,regular,79,2016-04-08,,Memphis Grizzlies,
Dallas Mavericks,2015,regular,80,2016-04-10,1.0,Los Angeles Clippers,
Dallas Mavericks,2015,regular,81,2016-04-11,1.0,Utah Jazz,
Dallas Mavericks,2015,regular,82,2016-04-13,,San Antonio Spurs,
Dallas Mavericks,2015,post,83,2016-04-16,1.0,Oklahoma City Thunder,
Dallas Mavericks,2015,post,84,2016-04-18,1.0,Oklahoma City Thunder,
Dallas Mavericks,2015,post,85,2016-04-21,,Oklahoma City Thunder,
Dallas Mavericks,2015,post,86,2016-04-23,,Oklahoma City Thunder,
Dallas Mavericks,2015,post,87,2016-04-25,1.0,Oklahoma City Thunder,
Dallas Mavericks,2016,regular,1,2016-10-26,1.0,Indiana Pacers,OT
Dallas Mavericks,2016,regular,2,2016-10-28,,Houston Rockets,
Dallas Mavericks,2016,regular,3,2016-10-30,1.0,Houston Rockets,
Dallas Mavericks,2016,regular,4,2016-11-02,1.0,Utah Jazz,
Dallas Mavericks,2016,regular,5,2016-11-04,,Portland Trail Blazers,
Dallas Mavericks,2016,regular,6,2016-11-06,,Milwaukee Bucks,OT
Dallas Mavericks,2016,regular,7,2016-11-08,1.0,Los Angeles Lakers,
Dallas Mavericks,2016,regular,8,2016-11-09,1.0,Golden State Warriors,
Dallas Mavericks,2016,regular,9,2016-11-14,1.0,New York Knicks,
Dallas Mavericks,2016,regular,10,2016-11-16,1.0,Boston Celtics,
Dallas Mavericks,2016,regular,11,2016-11-18,,Memphis Grizzlies,
Dallas Mavericks,2016,regular,12,2016-11-19,1.0,Orlando Magic,
Dallas Mavericks,2016,regular,13,2016-11-21,1.0,San Antonio Spurs,
Dallas Mavericks,2016,regular,14,2016-11-23,,Los Angeles Clippers,
Dallas Mavericks,2016,regular,15,2016-11-25,1.0,Cleveland Cavaliers,
Dallas Mavericks,2016,regular,16,2016-11-27,,New Orleans Pelicans,
Dallas Mavericks,2016,regular,17,2016-11-30,,San Antonio Spurs,
Dallas Mavericks,2016,regular,18,2016-12-01,1.0,Charlotte Hornets,
Dallas Mavericks,2016,regular,19,2016-12-03,,Chicago Bulls,
Dallas Mavericks,2016,regular,20,2016-12-05,,Charlotte Hornets,
Dallas Mavericks,2016,regular,21,2016-12-07,,Sacramento Kings,
Dallas Mavericks,2016,regular,22,2016-12-09,,Indiana Pacers,
Dallas Mavericks,2016,regular,23,2016-12-10,1.0,Houston Rockets,
Dallas Mavericks,2016,regular,24,2016-12-12,,Denver Nuggets,
Dallas Mavericks,2016,regular,25,2016-12-14,,Detroit Pistons,
Dallas Mavericks,2016,regular,26,2016-12-16,1.0,Utah Jazz,
Dallas Mavericks,2016,regular,27,2016-12-18,,Sacramento Kings,
Dallas Mavericks,2016,regular,28,2016-12-19,1.0,Denver Nuggets,
Dallas Mavericks,2016,regular,29,2016-12-21,1.0,Portland Trail Blazers,
Dallas Mavericks,2016,regular,30,2016-12-23,1.0,Los Angeles Clippers,
Dallas Mavericks,2016,regular,31,2016-12-26,1.0,New Orleans Pelicans,
Dallas Mavericks,2016,regular,32,2016-12-27,,Houston Rockets,
Dallas Mavericks,2016,regular,33,2016-12-29,1.0,Los Angeles Lakers,
Dallas Mavericks,2016,regular,34,2016-12-30,1.0,Golden State Warriors,
Dallas Mavericks,2016,regular,35,2017-01-03,,Washington Wizards,
Dallas Mavericks,2016,regular,36,2017-01-05,,Phoenix Suns,
Dallas Mavericks,2016,regular,37,2017-01-07,,Atlanta Hawks,
Dallas Mavericks,2016,regular,38,2017-01-09,1.0,Minnesota Timberwolves,
Dallas Mavericks,2016,regular,39,2017-01-12,1.0,Phoenix Suns,
Dallas Mavericks,2016,regular,40,2017-01-15,,Minnesota Timberwolves,
Dallas Mavericks,2016,regular,41,2017-01-17,1.0,Chicago Bulls,
Dallas Mavericks,2016,regular,42,2017-01-19,1.0,Miami Heat,
Dallas Mavericks,2016,regular,43,2017-01-20,,Utah Jazz,OT
Dallas Mavericks,2016,regular,44,2017-01-22,,Los Angeles Lakers,
Dallas Mavericks,2016,regular,45,2017-01-25,,New York Knicks,
Dallas Mavericks,2016,regular,46,2017-01-26,1.0,Oklahoma City Thunder,
Dallas Mavericks,2016,regular,47,2017-01-29,1.0,San Antonio Spurs,
Dallas Mavericks,2016,regular,48,2017-01-30,,Cleveland Cavaliers,
Dallas Mavericks,2016,regular,49,2017-02-01,,Philadelphia 76ers,
Dallas Mavericks,2016,regular,50,2017-02-03,1.0,Portland Trail Blazers,
Dallas Mavericks,2016,regular,51,2017-02-06,1.0,Denver Nuggets,
Dallas Mavericks,2016,regular,52,2017-02-07,,Portland Trail Blazers,
Dallas Mavericks,2016,regular,53,2017-02-09,,Utah Jazz,OT
Dallas Mavericks,2016,regular,54,2017-02-11,,Orlando Magic,
Dallas Mavericks,2016,regular,55,2017-02-13,,Boston Celtics,
Dallas Mavericks,2016,regular,56,2017-02-15,1.0,Detroit Pistons,
Dallas Mavericks,2016,regular,57,2017-02-24,1.0,Minnesota Timberwolves,
Dallas Mavericks,2016,regular,58,2017-02-25,,New Orleans Pelicans,
Dallas Mavericks,2016,regular,59,2017-02-27,,Miami Heat,
Dallas Mavericks,2016,regular,60,2017-03-01,1.0,Atlanta Hawks,
Dallas Mavericks,2016,regular,61,2017-03-03,,Memphis Grizzlies,
Dallas Mavericks,2016,regular,62,2017-03-05,,Oklahoma City Thunder,
Dallas Mavericks,2016,regular,63,2017-03-07,,Los Angeles Lakers,
Dallas Mavericks,2016,regular,64,2017-03-10,,Brooklyn Nets,
Dallas Mavericks,2016,regular,65,2017-03-11,,Phoenix Suns,
Dallas Mavericks,2016,regular,66,2017-03-13,1.0,Toronto Raptors,
Dallas Mavericks,2016,regular,67,2017-03-15,1.0,Washington Wizards,
Dallas Mavericks,2016,regular,68,2017-03-17,1.0,Philadelphia 76ers,
Dallas Mavericks,2016,regular,69,2017-03-19,1.0,Brooklyn Nets,
Dallas Mavericks,2016,regular,70,2017-03-21,,Golden State Warriors,
Dallas Mavericks,2016,regular,71,2017-03-23,,Los Angeles Clippers,
Dallas Mavericks,2016,regular,72,2017-03-25,,Toronto Raptors,
Dallas Mavericks,2016,regular,73,2017-03-27,,Oklahoma City Thunder,
Dallas Mavericks,2016,regular,74,2017-03-29,1.0,New Orleans Pelicans,
Dallas Mavericks,2016,regular,75,2017-03-31,1.0,Memphis Grizzlies,
Dallas Mavericks,2016,regular,76,2017-04-02,1.0,Milwaukee Bucks,
Dallas Mavericks,2016,regular,77,2017-04-04,1.0,Sacramento Kings,
Dallas Mavericks,2016,regular,78,2017-04-05,1.0,Los Angeles Clippers,
Dallas Mavericks,2016,regular,79,2017-04-07,,San Antonio Spurs,
Dallas Mavericks,2016,regular,80,2017-04-09,1.0,Phoenix Suns,
Dallas Mavericks,2016,regular,81,2017-04-11,,Denver Nuggets,
Dallas Mavericks,2016,regular,82,2017-04-12,1.0,Memphis Grizzlies,
Dallas Mavericks,2017,regular,1,2017-10-18,,Atlanta Hawks,
Dallas Mavericks,2017,regular,2,2017-10-20,,Sacramento Kings,
Dallas Mavericks,2017,regular,3,2017-10-21,1.0,Houston Rockets,
Dallas Mavericks,2017,regular,4,2017-10-23,,Golden State Warriors,
Dallas Mavericks,2017,regular,5,2017-10-25,,Memphis Grizzlies,
Dallas Mavericks,2017,regular,6,2017-10-26,1.0,Memphis Grizzlies,
Dallas Mavericks,2017,regular,7,2017-10-28,,Philadelphia 76ers,
Dallas Mavericks,2017,regular,8,2017-10-30,1.0,Utah Jazz,
Dallas Mavericks,2017,regular,9,2017-11-01,1.0,Los Angeles Clippers,
Dallas Mavericks,2017,regular,10,2017-11-03,,New Orleans Pelicans,
Dallas Mavericks,2017,regular,11,2017-11-04,1.0,Minnesota Timberwolves,
Dallas Mavericks,2017,regular,12,2017-11-07,1.0,Washington Wizards,
Dallas Mavericks,2017,regular,13,2017-11-11,,Cleveland Cavaliers,
Dallas Mavericks,2017,regular,14,2017-11-12,1.0,Oklahoma City Thunder,
Dallas Mavericks,2017,regular,15,2017-11-14,,San Antonio Spurs,
Dallas Mavericks,2017,regular,16,2017-11-17,,Minnesota Timberwolves,
Dallas Mavericks,2017,regular,17,2017-11-18,,Milwaukee Bucks,
Dallas Mavericks,2017,regular,18,2017-11-20,,Boston Celtics,OT
Dallas Mavericks,2017,regular,19,2017-11-22,1.0,Memphis Grizzlies,
Dallas Mavericks,2017,regular,20,2017-11-25,,Oklahoma City Thunder,
Dallas Mavericks,2017,regular,21,2017-11-27,1.0,San Antonio Spurs,
Dallas Mavericks,2017,regular,22,2017-11-29,,Brooklyn Nets,
Dallas Mavericks,2017,regular,23,2017-12-02,,Los Angeles Clippers,
Dallas Mavericks,2017,regular,24,2017-12-04,,Denver Nuggets,
Dallas Mavericks,2017,regular,25,2017-12-06,1.0,Boston Celtics,
Dallas Mavericks,2017,regular,26,2017-12-08,1.0,Milwaukee Bucks,
Dallas Mavericks,2017,regular,27,2017-12-10,1.0,Minnesota Timberwolves,
Dallas Mavericks,2017,regular,28,2017-12-12,,San Antonio Spurs,
Dallas Mavericks,2017,regular,29,2017-12-14,1.0,Golden State Warriors,
Dallas Mavericks,2017,regular,30,2017-12-16,1.0,San Antonio Spurs,
Dallas Mavericks,2017,regular,31,2017-12-18,,Phoenix Suns,
Dallas Mavericks,2017,regular,32,2017-12-20,,Detroit Pistons,
Dallas Mavericks,2017,regular,33,2017-12-22,1.0,Miami Heat,
Dallas Mavericks,2017,regular,34,2017-12-23,1.0,Atlanta Hawks,
Dallas Mavericks,2017,regular,35,2017-12-26,,Toronto Raptors,
Dallas Mavericks,2017,regular,36,2017-12-27,1.0,Indiana Pacers,
Dallas Mavericks,2017,regular,37,2017-12-29,1.0,New Orleans Pelicans,
Dallas Mavericks,2017,regular,38,2017-12-31,1.0,Oklahoma City Thunder,
Dallas Mavericks,2017,regular,39,2018-01-03,,Golden State Warriors,
Dallas Mavericks,2017,regular,40,2018-01-05,,Chicago Bulls,
Dallas Mavericks,2017,regular,41,2018-01-07,,New York Knicks,
Dallas Mavericks,2017,regular,42,2018-01-09,,Orlando Magic,
Dallas Mavericks,2017,regular,43,2018-01-10,1.0,Charlotte Hornets,
Dallas Mavericks,2017,regular,44,2018-01-13,,Los Angeles Lakers,OT
Dallas Mavericks,2017,regular,45,2018-01-16,1.0,Denver Nuggets,
Dallas Mavericks,2017,regular,46,2018-01-20,1.0,Portland Trail Blazers,
Dallas Mavericks,2017,regular,47,2018-01-22,,Washington Wizards,
Dallas Mavericks,2017,regular,48,2018-01-24,,Houston Rockets,
Dallas Mavericks,2017,regular,49,2018-01-26,,Portland Trail Blazers,
Dallas Mavericks,2017,regular,50,2018-01-27,1.0,Denver Nuggets,
Dallas Mavericks,2017,regular,51,2018-01-29,,Miami Heat,
Dallas Mavericks,2017,regular,52,2018-01-31,1.0,Phoenix Suns,
Dallas Mavericks,2017,regular,53,2018-02-03,1.0,Sacramento Kings,
Dallas Mavericks,2017,regular,54,2018-02-05,1.0,Los Angeles Clippers,
Dallas Mavericks,2017,regular,55,2018-02-08,1.0,Golden State Warriors,
Dallas Mavericks,2017,regular,56,2018-02-10,,Los Angeles Lakers,
Dallas Mavericks,2017,regular,57,2018-02-11,1.0,Houston Rockets,
Dallas Mavericks,2017,regular,58,2018-02-13,,Sacramento Kings,
Dallas Mavericks,2017,regular,59,2018-02-23,1.0,Los Angeles Lakers,
Dallas Mavericks,2017,regular,60,2018-02-24,1.0,Utah Jazz,
Dallas Mavericks,2017,regular,61,2018-02-26,,Indiana Pacers,
Dallas Mavericks,2017,regular,62,2018-02-28,,Oklahoma City Thunder,OT
Dallas Mavericks,2017,regular,63,2018-03-02,1.0,Chicago Bulls,
Dallas Mavericks,2017,regular,64,2018-03-04,,New Orleans Pelicans,
Dallas Mavericks,2017,regular,65,2018-03-06,,Denver Nuggets,
Dallas Mavericks,2017,regular,66,2018-03-10,,Memphis Grizzlies,
Dallas Mavericks,2017,regular,67,2018-03-11,,Houston Rockets,
Dallas Mavericks,2017,regular,68,2018-03-13,1.0,New York Knicks,
Dallas Mavericks,2017,regular,69,2018-03-16,1.0,Toronto Raptors,OT
Dallas Mavericks,2017,regular,70,2018-03-17,1.0,Brooklyn Nets,
Dallas Mavericks,2017,regular,71,2018-03-20,1.0,New Orleans Pelicans,
Dallas Mavericks,2017,regular,72,2018-03-22,,Utah Jazz,
Dallas Mavericks,2017,regular,73,2018-03-24,,Charlotte Hornets,
Dallas Mavericks,2017,regular,74,2018-03-27,1.0,Sacramento Kings,
Dallas Mavericks,2017,regular,75,2018-03-28,1.0,Los Angeles Lakers,
Dallas Mavericks,2017,regular,76,2018-03-30,,Minnesota Timberwolves,
Dallas Mavericks,2017,regular,77,2018-04-01,1.0,Cleveland Cavaliers,
Dallas Mavericks,2017,regular,78,2018-04-03,,Portland Trail Blazers,
Dallas Mavericks,2017,regular,79,2018-04-04,1.0,Orlando Magic,
Dallas Mavericks,2017,regular,80,2018-04-06,1.0,Detroit Pistons,OT
Dallas Mavericks,2017,regular,81,2018-04-08,1.0,Philadelphia 76ers,
Dallas Mavericks,2017,regular,82,2018-04-10,,Phoenix Suns,
Dallas Mavericks,2018,regular,1,2018-10-17,1.0,Phoenix Suns,
Dallas Mavericks,2018,regular,2,2018-10-20,,Minnesota Timberwolves,
Dallas Mavericks,2018,regular,3,2018-10-22,,Chicago Bulls,
Dallas Mavericks,2018,regular,4,2018-10-24,1.0,Atlanta Hawks,
Dallas Mavericks,2018,regular,5,2018-10-26,1.0,Toronto Raptors,
Dallas Mavericks,2018,regular,6,2018-10-28,,Utah Jazz,
Dallas Mavericks,2018,regular,7,2018-10-29,1.0,San Antonio Spurs,OT
Dallas Mavericks,2018,regular,8,2018-10-31,1.0,Los Angeles Lakers,
Dallas Mavericks,2018,regular,9,2018-11-02,,New York Knicks,
Dallas Mavericks,2018,regular,10,2018-11-06,,Washington Wizards,
Dallas Mavericks,2018,regular,11,2018-11-07,1.0,Utah Jazz,
Dallas Mavericks,2018,regular,12,2018-11-10,,Oklahoma City Thunder,
Dallas Mavericks,2018,regular,13,2018-11-12,1.0,Chicago Bulls,
Dallas Mavericks,2018,regular,14,2018-11-14,,Utah Jazz,
Dallas Mavericks,2018,regular,15,2018-11-17,,Golden State Warriors,
Dallas Mavericks,2018,regular,16,2018-11-19,1.0,Memphis Grizzlies,
Dallas Mavericks,2018,regular,17,2018-11-21,,Brooklyn Nets,
Dallas Mavericks,2018,regular,18,2018-11-24,,Boston Celtics,
Dallas Mavericks,2018,regular,19,2018-11-28,1.0,Houston Rockets,
Dallas Mavericks,2018,regular,20,2018-11-30,1.0,Los Angeles Lakers,
Dallas Mavericks,2018,regular,21,2018-12-02,,Los Angeles Clippers,
Dallas Mavericks,2018,regular,22,2018-12-04,,Portland Trail Blazers,
Dallas Mavericks,2018,regular,23,2018-12-05,1.0,New Orleans Pelicans,
Dallas Mavericks,2018,regular,24,2018-12-08,,Houston Rockets,
Dallas Mavericks,2018,regular,25,2018-12-10,,Orlando Magic,
Dallas Mavericks,2018,regular,26,2018-12-12,,Atlanta Hawks,
Dallas Mavericks,2018,regular,27,2018-12-13,1.0,Phoenix Suns,
Dallas Mavericks,2018,regular,28,2018-12-16,,Sacramento Kings,
Dallas Mavericks,2018,regular,29,2018-12-18,1.0,Denver Nuggets,
Dallas Mavericks,2018,regular,30,2018-12-20,1.0,Los Angeles Clippers,
Dallas Mavericks,2018,regular,31,2018-12-22,1.0,Golden State Warriors,
Dallas Mavericks,2018,regular,32,2018-12-23,1.0,Portland Trail Blazers,OT
Dallas Mavericks,2018,regular,33,2018-12-26,,New Orleans Pelicans,
Dallas Mavericks,2018,regular,34,2018-12-28,1.0,New Orleans Pelicans,
Dallas Mavericks,2018,regular,35,2018-12-30,,Oklahoma City Thunder,
Dallas Mavericks,2018,regular,36,2018-12-31,1.0,Oklahoma City Thunder,
Dallas Mavericks,2018,regular,37,2019-01-02,1.0,Charlotte Hornets,
Dallas Mavericks,2018,regular,38,2019-01-04,1.0,Boston Celtics,
Dallas Mavericks,2018,regular,39,2019-01-05,1.0,Philadelphia 76ers,
Dallas Mavericks,2018,regular,40,2019-01-07,,Los Angeles Lakers,
Dallas Mavericks,2018,regular,41,2019-01-09,,Phoenix Suns,
Dallas Mavericks,2018,regular,42,2019-01-11,1.0,Minnesota Timberwolves,
Dallas Mavericks,2018,regular,43,2019-01-13,,Golden State Warriors,
Dallas Mavericks,2018,regular,44,2019-01-16,,San Antonio Spurs,
Dallas Mavericks,2018,regular,45,2019-01-19,1.0,Indiana Pacers,
Dallas Mavericks,2018,regular,46,2019-01-21,1.0,Milwaukee Bucks,
Dallas Mavericks,2018,regular,47,2019-01-22,,Los Angeles Clippers,
Dallas Mavericks,2018,regular,48,2019-01-25,,Detroit Pistons,
Dallas Mavericks,2018,regular,49,2019-01-27,,Toronto Raptors,
Dallas Mavericks,2018,regular,50,2019-01-30,1.0,New York Knicks,
Dallas Mavericks,2018,regular,51,2019-01-31,1.0,Detroit Pistons,
Dallas Mavericks,2018,regular,52,2019-02-02,1.0,Cleveland Cavaliers,
Dallas Mavericks,2018,regular,53,2019-02-06,,Charlotte Hornets,
Dallas Mavericks,2018,regular,54,2019-02-08,,Milwaukee Bucks,
Dallas Mavericks,2018,regular,55,2019-02-10,,Portland Trail Blazers,
Dallas Mavericks,2018,regular,56,2019-02-11,1.0,Houston Rockets,
Dallas Mavericks,2018,regular,57,2019-02-13,,Miami Heat,
Dallas Mavericks,2018,regular,58,2019-02-22,,Denver Nuggets,
Dallas Mavericks,2018,regular,59,2019-02-23,1.0,Utah Jazz,
Dallas Mavericks,2018,regular,60,2019-02-25,1.0,Los Angeles Clippers,
Dallas Mavericks,2018,regular,61,2019-02-27,,Indiana Pacers,
Dallas Mavericks,2018,regular,62,2019-03-02,,Memphis Grizzlies,
Dallas Mavericks,2018,regular,63,2019-03-04,1.0,Brooklyn Nets,
Dallas Mavericks,2018,regular,64,2019-03-06,1.0,Washington Wizards,
Dallas Mavericks,2018,regular,65,2019-03-08,1.0,Orlando Magic,
Dallas Mavericks,2018,regular,66,2019-03-10,,Houston Rockets,
Dallas Mavericks,2018,regular,67,2019-03-12,,San Antonio Spurs,
Dallas Mavericks,2018,regular,68,2019-03-14,1.0,Denver Nuggets,
Dallas Mavericks,2018,regular,69,2019-03-16,,Cleveland Cavaliers,
Dallas Mavericks,2018,regular,70,2019-03-18,,New Orleans Pelicans,OT
Dallas Mavericks,2018,regular,71,2019-03-20,1.0,Portland Trail Blazers,
Dallas Mavericks,2018,regular,72,2019-03-21,1.0,Sacramento Kings,
Dallas Mavericks,2018,regular,73,2019-03-23,1.0,Golden State Warriors,
Dallas Mavericks,2018,regular,74,2019-03-26,,Sacramento Kings,
Dallas Mavericks,2018,regular,75,2019-03-28,1.0,Miami Heat,
Dallas Mavericks,2018,regular,76,2019-03-31,1.0,Oklahoma City Thunder,
