Year,Season,Player,Pos,Age,Team,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2014,regular,Reggie Evans,PF,34,Sacramento Kings,47,7,16.3,141.0,766.1,3073.7000000000003
2014,regular,Tyreke Evans,SG,25,New Orleans Pelicans,79,76,34.1,137.0,2693.9,4045.399999999999
2014,regular,Dante Exum,PG,19,Utah Jazz,82,41,22.2,0.0,1820.3999999999999,0.0
2014,regular,Festus Ezeli,C,25,Golden State Warriors,46,7,11.0,90.0,506.0,1257.6
2014,regular,Kenneth Faried,PF,25,Denver Nuggets,75,71,27.8,165.0,2085.0,4569.0
2014,regular,Jordan Farmar,PG,28,Los Angeles Clippers,36,0,14.7,41.0,529.1999999999999,910.1999999999999
2014,regular,Derrick Favors,PF,23,Utah Jazz,74,74,30.8,150.0,2279.2000000000003,3991.0000000000005
2014,regular,Raymond Felton,PG,30,Dallas Mavericks,29,3,9.7,145.0,281.29999999999995,4780.6
2014,regular,Landry Fields,SF,26,Toronto Raptors,26,9,8.3,84.0,215.8,1382.3999999999999
2014,regular,Evan Fournier,SG,22,Orlando Magic,58,32,28.6,118.0,1658.8000000000002,1987.4
2014,regular,Randy Foye,SG,31,Denver Nuggets,50,21,21.7,163.0,1085.0,4733.5
2014,regular,Jamaal Franklin,SG,23,Denver Nuggets,3,0,4.3,23.0,12.899999999999999,165.70000000000002
2014,regular,Tim Frazier,PG,24,TOT,11,3,21.7,0.0,238.7,0.0
2014,regular,Jimmer Fredette,PG,25,New Orleans Pelicans,50,0,10.2,118.0,509.99999999999994,1485.4
2014,regular,Enes Freedom,C,22,TOT,75,74,28.5,150.0,2137.5,3214.0
2014,regular,Joel Freeland,C,27,Portland Trailblazers,48,8,12.9,112.0,619.2,1231.7
2014,regular,Channing Frye,PF,31,Orlando Magic,75,51,24.9,82.0,1867.5,2312.3999999999996
2014,regular,Danilo Gallinari,SF,26,Denver Nuggets,59,27,24.2,71.0,1427.8,2307.5
2014,regular,Langston Galloway,PG,23,New York Knicks,45,41,32.4,0.0,1458.0,0.0
2014,regular,Francisco Garcia,SF,33,Houston Rockets,14,0,14.3,121.0,200.20000000000002,2295.8999999999996
2014,regular,Kevin Garnett,PF,38,TOT,47,47,20.3,140.0,954.1,3588.0000000000005
2014,regular,Marc Gasol,C,30,Memphis Grizzlies,81,81,33.2,161.0,2689.2000000000003,5678.5
2014,regular,Pau Gasol,PF,34,Chicago Bulls,78,78,34.4,113.0,2683.2,3686.2
2014,regular,Rudy Gay,SF,28,Sacramento Kings,68,67,35.4,148.0,2407.2,5218.1
2014,regular,Alonzo Gee,SF,27,TOT,54,2,12.3,147.0,664.2,3562.5
2014,regular,Paul George,SF,24,Indiana Pacers,6,0,15.2,197.0,91.19999999999999,7428.2
2014,regular,Taj Gibson,PF,29,Chicago Bulls,62,17,27.3,164.0,1692.6000000000001,4169.8
2014,regular,Manu Ginobili,SG,37,San Antonio Spurs,70,0,22.7,172.0,1589.0,4089.6000000000004
2014,regular,Rudy Gobert,C,22,Utah Jazz,82,37,26.3,45.0,2156.6,432.0
2014,regular,Drew Gooden,PF,33,Washington Wizards,51,7,16.9,48.0,861.9,692.4
2014,regular,Archie Goodwin,SG,20,Phoenix Suns,41,2,13.0,52.0,533.0,535.5999999999999
2014,regular,Aaron Gordon,PF,19,Orlando Magic,47,8,17.0,0.0,799.0,0.0
2014,regular,Ben Gordon,SG,31,Orlando Magic,56,0,14.1,94.0,789.6,1839.3000000000002
2014,regular,Drew Gordon,PF,24,Philadelphia 76ers,9,0,7.9,0.0,71.10000000000001,0.0
2014,regular,Eric Gordon,SG,26,New Orleans Pelicans,61,60,33.1,106.0,2019.1000000000001,3318.6000000000004
2014,regular,Marcin Gortat,C,30,Washington Wizards,82,82,29.9,153.0,2451.7999999999997,4917.299999999999
2014,regular,Danny Granger,SF,31,Miami Heat,30,6,20.4,59.0,612.0,1056.6
2014,regular,Jerami Grant,SF,20,Philadelphia 76ers,65,11,21.2,0.0,1378.0,0.0
2014,regular,Danny Green,SG,27,San Antonio Spurs,81,80,28.5,192.0,2308.5,5051.3
2014,regular,Draymond Green,PF,24,Golden State Warriors,79,79,31.5,180.0,2488.5,3305.8
2014,regular,Erick Green,PG,23,Denver Nuggets,43,1,9.5,0.0,408.5,0.0
2014,regular,Gerald Green,SG,29,Phoenix Suns,74,4,19.5,151.0,1443.0,3514.0999999999995
2014,regular,JaMychal Green,PF,24,TOT,24,1,6.8,0.0,163.2,0.0
2014,regular,Jeff Green,SF,28,TOT,78,70,31.5,169.0,2457.0,5314.200000000001
2014,regular,Willie Green,SG,33,Orlando Magic,52,2,18.3,135.0,951.6,2096.1
2014,regular,Blake Griffin,PF,25,Los Angeles Clippers,67,67,35.2,179.0,2358.4,6100.200000000001
2014,regular,Jorge Gutierrez,PG,26,TOT,20,1,8.8,17.0,176.0,247.5
2014,regular,P.J. Hairston,SG,22,Charlotte Hornets,45,2,15.3,0.0,688.5,0.0
2014,regular,Jordan Hamilton,SF,24,Los Angeles Clippers,14,2,8.7,101.0,121.79999999999998,1418.0
2014,regular,Justin Hamilton,C,24,TOT,41,14,17.4,8.0,713.4,72.0
2014,regular,Tyler Hansbrough,PF,29,Toronto Raptors,74,8,14.3,167.0,1058.2,2618.5
2014,regular,Tim Hardaway Jr.,SG,22,New York Knicks,70,30,24.0,81.0,1680.0,1871.1000000000004
2014,regular,James Harden,SG,25,Houston Rockets,81,81,36.8,163.0,2980.7999999999997,6267.200000000001
2014,regular,Maurice Harkless,SF,21,Orlando Magic,45,4,15.0,156.0,675.0,3928.0
2014,regular,Devin Harris,PG,31,Dallas Mavericks,76,3,22.2,111.0,1687.2,2641.7
2014,regular,Gary Harris,SG,20,Denver Nuggets,55,6,13.1,0.0,720.5,0.0
2014,regular,Joe Harris,SG,23,Cleveland Cavaliers,51,1,9.7,0.0,494.7,0.0
2014,regular,Tobias Harris,SF,22,Orlando Magic,68,63,34.8,116.0,2366.3999999999996,3146.3
2014,regular,Udonis Haslem,PF,34,Miami Heat,62,25,16.0,159.0,992.0,2596.7
2014,regular,Spencer Hawes,PF,26,Los Angeles Clippers,73,15,17.5,162.0,1277.5,4702.4
2014,regular,Chuck Hayes,C,31,Toronto Raptors,29,0,8.8,140.0,255.20000000000002,2000.5999999999997
2014,regular,Gordon Hayward,SF,24,Utah Jazz,76,76,34.4,149.0,2614.4,4905.200000000001
2014,regular,Brendan Haywood,C,35,Cleveland Cavaliers,22,1,5.4,61.0,118.80000000000001,1159.0
2014,regular,Gerald Henderson,SG,27,Charlotte Hornets,80,72,28.9,149.0,2312.0,4718.4
2014,regular,Xavier Henry,SF,23,Los Angeles Lakers,9,0,9.6,93.0,86.39999999999999,1532.3000000000002
2014,regular,John Henson,C,24,Milwaukee Bucks,67,11,18.3,137.0,1226.1000000000001,2713.5
2014,regular,Roy Hibbert,C,28,Indiana Pacers,76,76,25.3,198.0,1922.8,5908.0
2014,regular,J.J. Hickson,C,26,Denver Nuggets,73,8,19.3,149.0,1408.9,4176.1
2014,regular,Nene,PF,32,Washington Wizards,67,58,25.3,124.0,1695.1000000000001,3542.3999999999996
2014,regular,George Hill,PG,28,Indiana Pacers,43,36,29.5,189.0,1268.5,6427.6
2014,regular,Jordan Hill,C,27,Los Angeles Lakers,70,57,26.8,104.0,1876.0,1986.7000000000003
2014,regular,Solomon Hill,SF,23,Indiana Pacers,82,78,29.0,29.0,2378.0,227.80000000000018
2014,regular,Kirk Hinrich,SG,34,Chicago Bulls,66,22,24.4,142.0,1610.3999999999999,4210.0
2014,regular,Jrue Holiday,PG,24,New Orleans Pelicans,40,37,32.6,112.0,1304.0,4067.3999999999996
2014,regular,Justin Holiday,SG,25,Golden State Warriors,59,4,11.1,9.0,654.9,142.20000000000005
2014,regular,Ryan Hollins,C,30,Sacramento Kings,46,9,9.6,131.0,441.59999999999997,1193.9
2014,regular,Rodney Hood,SG,22,Utah Jazz,50,21,21.3,0.0,1065.0,0.0
2014,regular,Al Horford,C,28,Atlanta Hawks,76,76,30.5,109.0,2318.0,3927.6000000000004
2014,regular,Dwight Howard,C,29,Houston Rockets,41,41,29.8,157.0,1221.8,5470.5
2014,regular,Lester Hudson,SG,30,Los Angeles Clippers,5,0,11.2,0.0,56.0,0.0
2014,regular,Robbie Hummel,SF,25,Minnesota Timberwolves,45,4,16.5,53.0,742.5,657.2
2014,regular,Kris Humphries,PF,29,Washington Wizards,64,17,21.0,141.0,1344.0,2645.8999999999996
2014,regular,Serge Ibaka,PF,25,Oklahoma City Thunder,64,64,33.1,189.0,2118.4,6100.6
2014,regular,Andre Iguodala,SF,31,Golden State Warriors,77,0,26.9,156.0,2071.2999999999997,5308.0
2014,regular,Ersan Ilyasova,PF,27,Milwaukee Bucks,58,36,22.7,132.0,1316.6,3611.5000000000005
2014,regular,Joe Ingles,SF,27,Utah Jazz,79,32,21.2,0.0,1674.8,0.0
2014,regular,Kyrie Irving,PG,22,Cleveland Cavaliers,75,75,36.4,130.0,2730.0,4546.5
2014,regular,Jarrett Jack,PG,31,Brooklyn Nets,80,27,28.0,171.0,2240.0,5028.299999999999
2014,regular,Reggie Jackson,PG,24,TOT,77,40,29.5,180.0,2271.5,4172.6
2014,regular,Bernard James,C,29,Dallas Mavericks,16,2,9.9,78.0,158.4,610.4000000000001
2014,regular,LeBron James,SF,30,Cleveland Cavaliers,69,69,36.1,196.0,2490.9,7506.4
2014,regular,Al Jefferson,C,30,Charlotte Hornets,65,61,30.6,154.0,1989.0,5242.7
2014,regular,Cory Jefferson,PF,24,Brooklyn Nets,50,1,10.6,0.0,530.0,0.0
2014,regular,Richard Jefferson,SF,34,Dallas Mavericks,74,18,16.8,145.0,1243.2,2818.8
2014,regular,John Jenkins,SG,23,Atlanta Hawks,24,3,12.4,78.0,297.6,1085.4
2014,regular,Brandon Jennings,PG,25,Detroit Pistons,41,41,28.6,164.0,1172.6000000000001,5757.2
2014,regular,Jonas Jerebko,PF,27,TOT,75,0,16.4,113.0,1230.0,1634.1999999999998
2014,regular,Grant Jerrett,PF,21,TOT,8,0,6.4,0.0,51.2,0.0
2014,regular,Amir Johnson,PF,27,Toronto Raptors,75,72,26.4,165.0,1980.0,4733.4
2014,regular,Chris Johnson,SF,24,TOT,29,2,18.1,70.0,524.9000000000001,1073.0
2014,regular,James Johnson,PF,27,Toronto Raptors,70,17,19.6,109.0,1372.0,1864.9
2014,regular,Joe Johnson,SG,33,Brooklyn Nets,80,80,34.9,170.0,2792.0,5957.9000000000015
2014,regular,Nick Johnson,SG,22,Houston Rockets,28,0,9.4,0.0,263.2,0.0
2014,regular,Tyler Johnson,SG,22,Miami Heat,32,2,18.8,0.0,601.6,0.0
2014,regular,Wesley Johnson,SF,27,Los Angeles Lakers,76,59,29.5,129.0,2242.0,3198.6000000000004
2014,regular,Dahntay Jones,SF,34,Los Angeles Clippers,33,0,3.7,83.0,122.10000000000001,1033.0
2014,regular,James Jones,SF,34,Cleveland Cavaliers,57,2,11.7,82.0,666.9,615.6999999999999
2014,regular,Perry Jones,SF,23,Oklahoma City Thunder,43,13,14.7,112.0,632.1,1103.8000000000002
2014,regular,Terrence Jones,PF,23,Houston Rockets,33,24,26.9,103.0,887.6999999999999,2523.3
2014,regular,DeAndre Jordan,C,26,Los Angeles Clippers,82,82,34.4,183.0,2820.7999999999997,5465.0
2014,regular,Jerome Jordan,C,28,Brooklyn Nets,44,0,8.7,0.0,382.79999999999995,0.0
2014,regular,Cory Joseph,PG,23,San Antonio Spurs,79,14,18.3,133.0,1445.7,1606.3
2014,regular,Chris Kaman,C,32,Portland Trailblazers,74,13,18.9,105.0,1398.6,2103.3
2014,regular,Sergey Karasev,SG,21,Brooklyn Nets,33,16,16.8,22.0,554.4,156.19999999999993
2014,regular,Ryan Kelly,PF,23,Los Angeles Lakers,52,34,23.7,59.0,1232.3999999999999,1309.8
2014,regular,Michael Kidd-Gilchrist,SF,21,Charlotte Hornets,55,52,28.9,144.0,1589.5,3619.5999999999995
2014,regular,Sean Kilpatrick,SG,25,Minnesota Timberwolves,4,0,18.0,0.0,72.0,0.0
2014,regular,Andrei Kirilenko,SF,33,Brooklyn Nets,7,0,5.1,119.0,35.699999999999996,3034.2
2014,regular,Alex Kirk,C,23,Cleveland Cavaliers,5,0,2.8,0.0,14.0,0.0
2014,regular,Brandon Knight,PG-SG,23,TOT,63,61,32.3,147.0,2034.8999999999999,4760.1
2014,regular,Kyle Korver,SG,33,Atlanta Hawks,75,75,32.2,158.0,2415.0,5090.799999999999
2014,regular,Kosta Koufos,C,25,Memphis Grizzlies,81,3,16.6,174.0,1344.6000000000001,3311.3999999999996
2014,regular,Ognjen Kuzmic,C,24,Golden State Warriors,16,0,4.5,24.0,72.0,100.5
2014,regular,Jeremy Lamb,SG,22,Oklahoma City Thunder,47,8,13.5,112.0,634.5,1783.8999999999996
2014,regular,Carl Landry,PF,31,Sacramento Kings,70,15,17.0,111.0,1190.0,2357.3999999999996
2014,regular,Shane Larkin,PG,22,New York Knicks,76,22,24.5,50.0,1862.0,499.5999999999999
2014,regular,Joffrey Lauvergne,C,23,Denver Nuggets,24,1,11.2,0.0,268.79999999999995,0.0
2014,regular,Zach LaVine,PG,19,Minnesota Timberwolves,77,40,24.7,0.0,1901.8999999999999,0.0
2014,regular,Ty Lawson,PG,27,Denver Nuggets,75,75,35.5,141.0,2662.5,4966.6
2014,regular,Ricky Ledo,SG,22,TOT,17,0,14.4,11.0,244.8,33.0
2014,regular,Courtney Lee,SG,29,Memphis Grizzlies,77,74,30.6,168.0,2356.2000000000003,4180.4
2014,regular,David Lee,PF,31,Golden State Warriors,49,4,18.4,161.0,901.5999999999999,5479.799999999999
2014,regular,Malcolm Lee,SG,24,Philadelphia 76ers,1,0,2.0,16.0,2.0,289.6
2014,regular,Alex Len,C,21,Phoenix Suns,69,44,22.0,42.0,1518.0,361.20000000000005
2014,regular,Kawhi Leonard,SF,23,San Antonio Spurs,64,64,31.8,168.0,2035.2,5241.1
2014,regular,Meyers Leonard,C,22,Portland Trailblazers,55,7,15.4,113.0,847.0,1572.6999999999998
2014,regular,Jon Leuer,PF,25,Memphis Grizzlies,63,6,13.1,85.0,825.3,863.6000000000001
2014,regular,Damian Lillard,PG,24,Portland Trailblazers,82,82,35.7,175.0,2927.4,6567.200000000001
2014,regular,Jeremy Lin,PG,26,Los Angeles Lakers,74,30,25.8,163.0,1909.2,4953.3
2014,regular,Shaun Livingston,PG,29,Golden State Warriors,78,2,18.8,154.0,1466.4,3753.2000000000003
2014,regular,Brook Lopez,C,26,Brooklyn Nets,72,44,29.2,98.0,2102.4,3046.6
2014,regular,Robin Lopez,C,26,Portland Trailblazers,59,59,27.8,175.0,1640.2,5098.799999999999
2014,regular,Kevin Love,PF,26,Cleveland Cavaliers,75,75,33.8,95.0,2535.0,3412.5
2014,regular,Kyle Lowry,PG,28,Toronto Raptors,70,70,34.5,154.0,2415.0,5150.299999999999
2014,regular,Kalin Lucas,PG,25,Memphis Grizzlies,1,0,6.0,0.0,6.0,0.0
2014,regular,John Lucas III,PG,32,Detroit Pistons,21,0,13.0,105.0,273.0,1417.5
2014,regular,Shelvin Mack,PG,24,Atlanta Hawks,55,0,15.1,115.0,830.5,2044.8999999999996
2014,regular,Ian Mahinmi,C,28,Indiana Pacers,61,6,18.8,194.0,1146.8,2958.1000000000004
2014,regular,Devyn Marble,SG,22,Orlando Magic,16,7,13.0,0.0,208.0,0.0
2014,regular,Shawn Marion,SF,36,Cleveland Cavaliers,57,24,19.3,150.0,1100.1000000000001,4612.4
2014,regular,Kendall Marshall,PG,23,Milwaukee Bucks,28,3,14.9,102.0,417.2,2266.8
2014,regular,Cartier Martin,SF,30,Detroit Pistons,23,0,8.6,103.0,197.79999999999998,1575.1999999999998
2014,regular,Kenyon Martin,PF,37,Milwaukee Bucks,11,0,9.5,62.0,104.5,1317.0
2014,regular,Kevin Martin,SG,31,Minnesota Timberwolves,39,36,33.4,156.0,1302.6,4632.299999999999
2014,regular,Wesley Matthews,SG,28,Portland Trailblazers,60,60,33.7,162.0,2022.0000000000002,5606.7
2014,regular,Jason Maxiell,PF,31,Charlotte Hornets,61,0,14.4,106.0,878.4,2275.2000000000003
2014,regular,O.J. Mayo,SG,27,Milwaukee Bucks,71,15,23.9,134.0,1696.8999999999999,4257.8
2014,regular,Luc Mbah a Moute,PF,28,Philadelphia 76ers,67,61,28.6,126.0,1916.2,2469.0
2014,regular,James Michael McAdoo,PF,22,Golden State Warriors,15,0,9.1,0.0,136.5,0.0
2014,regular,Ray McCallum,PG,23,Sacramento Kings,68,30,21.1,45.0,1434.8000000000002,895.5
2014,regular,CJ McCollum,SG,23,Portland Trailblazers,62,3,15.7,44.0,973.4,499.0000000000001
2014,regular,K.J. McDaniels,SG,21,TOT,62,15,21.8,0.0,1351.6000000000001,0.0
2014,regular,Doug McDermott,SF,23,Chicago Bulls,36,0,8.9,0.0,320.40000000000003,0.0
2014,regular,Mitch McGary,PF,22,Oklahoma City Thunder,32,2,15.2,0.0,486.4,0.0
2014,regular,JaVale McGee,C,27,TOT,23,0,11.1,90.0,255.29999999999998,1621.1000000000001
2014,regular,Ben McLemore,SG,21,Sacramento Kings,82,82,32.6,82.0,2673.2000000000003,2189.4
2014,regular,Jerel McNeal,PG,27,Phoenix Suns,6,0,6.0,0.0,36.0,0.0
2014,regular,Josh McRoberts,PF,27,Miami Heat,17,4,17.4,149.0,295.79999999999995,4004.8
2014,regular,Jodie Meeks,SG,27,Detroit Pistons,60,0,24.4,156.0,1464.0,4237.8
2014,regular,Gal Mekel,PG,26,New Orleans Pelicans,4,0,10.8,31.0,43.2,291.40000000000003
2014,regular,Khris Middleton,SF,23,Milwaukee Bucks,79,58,30.1,109.0,2377.9,2935.2000000000003
2014,regular,C.J. Miles,SG,27,Indiana Pacers,70,40,26.3,116.0,1841.0,2349.3
2014,regular,Andre Miller,PG,38,TOT,81,0,15.5,157.0,1255.5,3390.6000000000004
2014,regular,Darius Miller,SF,24,New Orleans Pelicans,5,1,8.6,97.0,43.0,1416.1000000000001
2014,regular,Mike Miller,SF,34,Cleveland Cavaliers,52,15,13.5,165.0,702.0,3012.4
2014,regular,Quincy Miller,PF,22,TOT,10,0,11.9,59.0,119.0,816.3
2014,regular,Patty Mills,PG,26,San Antonio Spurs,51,0,15.7,171.0,800.6999999999999,2568.8
2014,regular,Elijah Millsap,SG,27,Utah Jazz,47,5,19.7,0.0,925.9,0.0
2014,regular,Paul Millsap,PF,29,Atlanta Hawks,73,73,32.7,159.0,2387.1000000000004,5116.9
2014,regular,Nikola Mirotic,PF,23,Chicago Bulls,82,3,20.2,0.0,1656.3999999999999,0.0
2014,regular,Nazr Mohammed,C,37,Chicago Bulls,23,0,5.6,157.0,128.79999999999998,1372.0
2014,regular,Greg Monroe,PF,24,Detroit Pistons,69,57,31.0,163.0,2139.0,5378.8
2014,regular,E'Twaun Moore,SG,25,Chicago Bulls,56,0,9.0,154.0,504.0,3188.9
2014,regular,Eric Moreland,PF,23,Sacramento Kings,3,0,0.7,0.0,2.0999999999999996,0.0
2014,regular,Darius Morris,PG,24,Brooklyn Nets,38,0,7.9,79.0,300.2,1100.0
2014,regular,Marcus Morris,PF,25,Phoenix Suns,81,35,25.2,159.0,2041.2,3328.6000000000004
2014,regular,Markieff Morris,PF,25,Phoenix Suns,82,82,31.5,163.0,2583.0,3991.3999999999996
2014,regular,Anthony Morrow,SG,29,Oklahoma City Thunder,74,0,24.4,117.0,1805.6,1810.1
2014,regular,Donatas Motiejunas,PF,24,Houston Rockets,71,62,28.7,107.0,2037.7,1496.6000000000001
2014,regular,Timofey Mozgov,C,28,TOT,81,80,25.2,123.0,2041.2,2136.1000000000004
2014,regular,Shabazz Muhammad,SG,22,Minnesota Timberwolves,38,13,22.8,37.0,866.4,288.6
2014,regular,Toure' Murry,SG-PG,25,TOT,5,0,3.6,51.0,18.0,372.3
2014,regular,Mike Muscala,PF,23,Atlanta Hawks,40,8,12.6,22.0,504.0,221.0
2014,regular,Shabazz Napier,PG,23,Miami Heat,51,10,19.8,0.0,1009.8000000000001,0.0
2014,regular,Gary Neal,SG,30,TOT,54,1,22.1,145.0,1193.4,3089.8000000000006
2014,regular,Jameer Nelson,PG,32,TOT,63,29,22.3,124.0,1404.9,4152.799999999999
2014,regular,Andrew Nicholson,PF,25,Orlando Magic,40,3,12.3,151.0,492.0,2422.9
2014,regular,Joakim Noah,C,29,Chicago Bulls,67,67,30.6,163.0,2050.2000000000003,5872.0
2014,regular,Nerlens Noel,C,20,Philadelphia 76ers,75,71,30.8,0.0,2310.0,0.0
2014,regular,Lucas Nogueira,C,22,Toronto Raptors,6,0,3.8,0.0,22.799999999999997,0.0
2014,regular,Steve Novak,SF-PF,31,TOT,35,0,5.6,148.0,196.0,2249.8999999999996
2014,regular,Dirk Nowitzki,PF,36,Dallas Mavericks,77,77,29.6,140.0,2279.2000000000003,4554.0999999999985
2014,regular,Jusuf Nurkic,C,20,Denver Nuggets,62,27,17.8,0.0,1103.6000000000001,0.0
2014,regular,Johnny O'Bryant,PF,21,Milwaukee Bucks,34,15,10.8,0.0,367.20000000000005,0.0
2014,regular,Kyle O'Quinn,PF,24,Orlando Magic,51,17,16.2,126.0,826.1999999999999,1825.1999999999998
2014,regular,Victor Oladipo,SG,22,Orlando Magic,72,71,35.7,80.0,2570.4,2487.9999999999995
2014,regular,Kelly Olynyk,C,23,Boston Celtics,64,13,22.2,70.0,1420.8,1400.0000000000002
2014,regular,Arinze Onuaku,C,27,Minnesota Timberwolves,6,1,11.3,5.0,67.80000000000001,30.0
2014,regular,Zaza Pachulia,C,30,Milwaukee Bucks,73,45,23.7,105.0,1730.1,2458.600000000001
2014,regular,Kostas Papanikolaou,SF,24,Houston Rockets,43,1,18.5,0.0,795.5,0.0
2014,regular,Jannero Pargo,PG,35,Charlotte Hornets,9,0,8.1,62.0,72.89999999999999,749.3000000000001
2014,regular,Jabari Parker,PF,19,Milwaukee Bucks,25,25,29.5,0.0,737.5,0.0
2014,regular,Tony Parker,PG,32,San Antonio Spurs,68,68,28.7,178.0,1951.6,5654.9
2014,regular,Chandler Parsons,SF,26,Dallas Mavericks,66,66,33.1,162.0,2184.6,6029.5999999999985
2014,regular,Patrick Patterson,PF,25,Toronto Raptors,81,4,26.6,143.0,2154.6,3507.7999999999997
2014,regular,Chris Paul,PG,29,Los Angeles Clippers,82,82,34.8,151.0,2853.6,5203.699999999999
2014,regular,Adreian Payne,PF,23,TOT,32,22,23.1,0.0,739.2,0.0
2014,regular,Elfrid Payton,PG,20,Orlando Magic,82,63,30.4,0.0,2492.7999999999997,0.0
2014,regular,Nikola Pekovic,C,29,Minnesota Timberwolves,31,29,26.3,116.0,815.3000000000001,3622.3999999999996
2014,regular,Kendrick Perkins,C,30,TOT,68,3,16.9,170.0,1149.1999999999998,3760.7
2014,regular,Paul Pierce,SF,37,Washington Wizards,73,73,26.2,170.0,1912.6,5295.199999999999
2014,regular,Mason Plumlee,C,24,Brooklyn Nets,82,45,21.3,80.0,1746.6000000000001,1388.0000000000002
2014,regular,Miles Plumlee,C,26,TOT,73,28,16.4,94.0,1197.1999999999998,2022.6
2014,regular,Quincy Pondexter,SF-SG,26,TOT,75,30,23.9,89.0,1792.5,1871.9
2014,regular,Otto Porter Jr.,SF,21,Washington Wizards,74,13,19.4,40.0,1435.6,324.20000000000005
2014,regular,Dwight Powell,PF,23,TOT,29,0,8.1,0.0,234.89999999999998,0.0
2014,regular,Phil Pressey,PG,23,Boston Celtics,50,0,12.0,75.0,600.0,1132.5
2014,regular,A.J. Price,PG,28,TOT,26,0,12.5,85.0,325.0,1374.8
2014,regular,Ronnie Price,PG,31,Los Angeles Lakers,43,20,22.8,70.0,980.4,889.1
2014,regular,Pablo Prigioni,PG,37,TOT,67,3,17.9,155.0,1199.3,2773.8999999999996
2014,regular,Tayshaun Prince,SF,34,TOT,58,16,24.1,180.0,1397.8000000000002,5145.0
2014,regular,Miroslav Raduljica,C,27,Minnesota Timberwolves,5,0,4.6,48.0,23.0,465.59999999999997
2014,regular,Julius Randle,PF,20,Los Angeles Lakers,1,0,14.0,0.0,14.0,0.0
2014,regular,Shavlik Randolph,PF,31,TOT,21,0,6.0,31.0,126.0,296.6
2014,regular,Zach Randolph,PF,33,Memphis Grizzlies,71,71,32.5,176.0,2307.5,6096.1
2014,regular,JJ Redick,SG,30,Los Angeles Clippers,78,78,30.9,130.0,2410.2,3786.2
2014,regular,Glen Rice Jr.,SG,24,Washington Wizards,5,0,8.6,11.0,43.0,108.9
2014,regular,Jason Richardson,SG,34,Philadelphia 76ers,19,15,21.9,33.0,416.09999999999997,937.2
2014,regular,Luke Ridnour,PG,33,Orlando Magic,47,0,14.5,147.0,681.5,3653.1000000000004
2014,regular,Austin Rivers,SG,22,TOT,76,5,20.6,130.0,1565.6000000000001,2753.8
2014,regular,Andre Roberson,SG,23,Oklahoma City Thunder,67,65,19.2,42.0,1286.3999999999999,409.0
2014,regular,Brian Roberts,PG,29,Charlotte Hornets,72,10,18.5,150.0,1332.0,2996.3999999999996
2014,regular,Glenn Robinson III,SG-SF,21,TOT,35,1,7.5,0.0,262.5,0.0
2014,regular,Nate Robinson,PG,30,TOT,42,1,14.1,138.0,592.1999999999999,3354.0
2014,regular,Thomas Robinson,PF,23,TOT,54,4,14.8,151.0,799.2,2054.1000000000004
2014,regular,Rajon Rondo,PG,28,TOT,68,68,29.7,68.0,2019.6,2420.1999999999994
2014,regular,Derrick Rose,PG,26,Chicago Bulls,51,51,30.0,10.0,1530.0,311.0
2014,regular,Terrence Ross,SF,23,Toronto Raptors,82,61,25.5,161.0,2091.0,3561.8999999999996
2014,regular,Ricky Rubio,PG,24,Minnesota Timberwolves,22,22,31.5,139.0,693.0,4333.3
2014,regular,Damjan Rudez,SF,28,Indiana Pacers,68,2,15.4,0.0,1047.2,0.0
2014,regular,Brandon Rush,SG,29,Golden State Warriors,33,0,8.2,40.0,270.59999999999997,442.99999999999994
2014,regular,Robert Sacre,C,25,Los Angeles Lakers,67,18,16.9,99.0,1132.3,1297.5999999999997
2014,regular,John Salmons,SF,35,New Orleans Pelicans,21,0,12.9,160.0,270.90000000000003,4080.6
2014,regular,JaKarr Sampson,SF,21,Philadelphia 76ers,74,32,15.3,0.0,1132.2,0.0
2014,regular,Larry Sanders,C,26,Milwaukee Bucks,27,26,21.7,98.0,585.9,2635.7
2014,regular,Dennis Schroder,PG,21,Atlanta Hawks,77,10,19.7,51.0,1516.8999999999999,648.8999999999999
2014,regular,Luis Scola,PF,34,Indiana Pacers,81,16,20.5,182.0,1660.5,3826.4000000000005
2014,regular,Mike Scott,PF,26,Atlanta Hawks,68,0,16.5,131.0,1122.0,2022.3000000000002
2014,regular,Thabo Sefolosha,SF,30,Atlanta Hawks,52,7,18.8,168.0,977.6,4349.3
2014,regular,Kevin Seraphin,C,25,Washington Wizards,79,0,15.6,136.0,1232.3999999999999,2305.9000000000005
2014,regular,Ramon Sessions,PG,28,TOT,64,10,18.6,144.0,1190.4,3869.2000000000003
2014,regular,Iman Shumpert,SG,24,TOT,62,25,24.9,131.0,1543.8,3292.7
2014,regular,Alexey Shved,SG,26,TOT,42,9,18.3,140.0,768.6,2501.8
2014,regular,Henry Sims,C,24,Philadelphia 76ers,73,32,19.2,48.0,1401.6,879.0
2014,regular,Kyle Singler,SF,26,TOT,80,58,21.8,164.0,1744.0,4633.0
2014,regular,Donald Sloan,PG,27,Indiana Pacers,53,21,20.9,75.0,1107.6999999999998,671.0
2014,regular,Marcus Smart,PG,20,Boston Celtics,67,38,27.0,0.0,1809.0,0.0
2014,regular,Greg Smith,PF,24,Dallas Mavericks,42,2,8.6,86.0,361.2,1272.1
