,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
36130,New York Knicks,2012,71,"Fri, Mar 29, 2013",,Charlotte Bobcats,
36131,New York Knicks,2012,72,"Sun, Mar 31, 2013",,Boston Celtics,
36132,New York Knicks,2012,73,"Tue, Apr 2, 2013",@,Miami Heat,
36133,New York Knicks,2012,74,"Wed, Apr 3, 2013",@,Atlanta Hawks,
36134,New York Knicks,2012,75,"Fri, Apr 5, 2013",,Milwaukee Bucks,
36135,New York Knicks,2012,76,"Sun, Apr 7, 2013",@,Oklahoma City Thunder,
36136,New York Knicks,2012,77,"Tue, Apr 9, 2013",,Washington Wizards,
36137,New York Knicks,2012,78,"Thu, Apr 11, 2013",@,Chicago Bulls,OT
36138,New York Knicks,2012,79,"Fri, Apr 12, 2013",@,Cleveland Cavaliers,
36139,New York Knicks,2012,80,"Sun, Apr 14, 2013",,Indiana Pacers,
36140,New York Knicks,2012,81,"Mon, Apr 15, 2013",@,Charlotte Bobcats,
36141,New York Knicks,2012,82,"Wed, Apr 17, 2013",,Atlanta Hawks,
36142,New York Knicks,2012,83,"Sat, Apr 20, 2013",,Boston Celtics,
36143,New York Knicks,2012,84,"Tue, Apr 23, 2013",,Boston Celtics,
36144,New York Knicks,2012,85,"Fri, Apr 26, 2013",@,Boston Celtics,
36145,New York Knicks,2012,86,"Sun, Apr 28, 2013",@,Boston Celtics,OT
36146,New York Knicks,2012,87,"Wed, May 1, 2013",,Boston Celtics,
36147,New York Knicks,2012,88,"Fri, May 3, 2013",@,Boston Celtics,
36148,New York Knicks,2012,89,"Sun, May 5, 2013",,Indiana Pacers,
36149,New York Knicks,2012,90,"Tue, May 7, 2013",,Indiana Pacers,
36150,New York Knicks,2012,91,"Sat, May 11, 2013",@,Indiana Pacers,
36151,New York Knicks,2012,92,"Tue, May 14, 2013",@,Indiana Pacers,
36152,New York Knicks,2012,93,"Thu, May 16, 2013",,Indiana Pacers,
36153,New York Knicks,2012,94,"Sat, May 18, 2013",@,Indiana Pacers,
36154,New York Knicks,2013,1,"Wed, Oct 30, 2013",,Milwaukee Bucks,
36155,New York Knicks,2013,2,"Thu, Oct 31, 2013",@,Chicago Bulls,
36156,New York Knicks,2013,3,"Sun, Nov 3, 2013",,Minnesota Timberwolves,
36157,New York Knicks,2013,4,"Tue, Nov 5, 2013",,Charlotte Bobcats,
36158,New York Knicks,2013,5,"Fri, Nov 8, 2013",@,Charlotte Bobcats,
36159,New York Knicks,2013,6,"Sun, Nov 10, 2013",,San Antonio Spurs,
36160,New York Knicks,2013,7,"Wed, Nov 13, 2013",@,Atlanta Hawks,
36161,New York Knicks,2013,8,"Thu, Nov 14, 2013",,Houston Rockets,
36162,New York Knicks,2013,9,"Sat, Nov 16, 2013",,Atlanta Hawks,
36163,New York Knicks,2013,10,"Tue, Nov 19, 2013",@,Detroit Pistons,
36164,New York Knicks,2013,11,"Wed, Nov 20, 2013",,Indiana Pacers,OT
36165,New York Knicks,2013,12,"Sat, Nov 23, 2013",@,Washington Wizards,
36166,New York Knicks,2013,13,"Mon, Nov 25, 2013",@,Portland Trail Blazers,
36167,New York Knicks,2013,14,"Wed, Nov 27, 2013",@,Los Angeles Clippers,
36168,New York Knicks,2013,15,"Fri, Nov 29, 2013",@,Denver Nuggets,
36169,New York Knicks,2013,16,"Sun, Dec 1, 2013",,New Orleans Pelicans,
36170,New York Knicks,2013,17,"Thu, Dec 5, 2013",@,Brooklyn Nets,
36171,New York Knicks,2013,18,"Fri, Dec 6, 2013",,Orlando Magic,
36172,New York Knicks,2013,19,"Sun, Dec 8, 2013",,Boston Celtics,
36173,New York Knicks,2013,20,"Tue, Dec 10, 2013",@,Cleveland Cavaliers,
36174,New York Knicks,2013,21,"Wed, Dec 11, 2013",,Chicago Bulls,
36175,New York Knicks,2013,22,"Fri, Dec 13, 2013",@,Boston Celtics,
36176,New York Knicks,2013,23,"Sat, Dec 14, 2013",,Atlanta Hawks,
36177,New York Knicks,2013,24,"Mon, Dec 16, 2013",,Washington Wizards,
36178,New York Knicks,2013,25,"Wed, Dec 18, 2013",@,Milwaukee Bucks,2OT
36179,New York Knicks,2013,26,"Sat, Dec 21, 2013",,Memphis Grizzlies,
36180,New York Knicks,2013,27,"Mon, Dec 23, 2013",@,Orlando Magic,
36181,New York Knicks,2013,28,"Wed, Dec 25, 2013",,Oklahoma City Thunder,
36182,New York Knicks,2013,29,"Fri, Dec 27, 2013",,Toronto Raptors,
36183,New York Knicks,2013,30,"Sat, Dec 28, 2013",@,Toronto Raptors,
36184,New York Knicks,2013,31,"Thu, Jan 2, 2014",@,San Antonio Spurs,
36185,New York Knicks,2013,32,"Fri, Jan 3, 2014",@,Houston Rockets,
36186,New York Knicks,2013,33,"Sun, Jan 5, 2014",@,Dallas Mavericks,
36187,New York Knicks,2013,34,"Tue, Jan 7, 2014",,Detroit Pistons,
36188,New York Knicks,2013,35,"Thu, Jan 9, 2014",,Miami Heat,
36189,New York Knicks,2013,36,"Sat, Jan 11, 2014",@,Philadelphia 76ers,
36190,New York Knicks,2013,37,"Mon, Jan 13, 2014",,Phoenix Suns,OT
36191,New York Knicks,2013,38,"Tue, Jan 14, 2014",@,Charlotte Bobcats,
36192,New York Knicks,2013,39,"Thu, Jan 16, 2014",@,Indiana Pacers,
36193,New York Knicks,2013,40,"Fri, Jan 17, 2014",,Los Angeles Clippers,
36194,New York Knicks,2013,41,"Mon, Jan 20, 2014",,Brooklyn Nets,
36195,New York Knicks,2013,42,"Wed, Jan 22, 2014",,Philadelphia 76ers,
36196,New York Knicks,2013,43,"Fri, Jan 24, 2014",,Charlotte Bobcats,
36197,New York Knicks,2013,44,"Sun, Jan 26, 2014",,Los Angeles Lakers,
36198,New York Knicks,2013,45,"Tue, Jan 28, 2014",,Boston Celtics,
36199,New York Knicks,2013,46,"Thu, Jan 30, 2014",,Cleveland Cavaliers,
36200,New York Knicks,2013,47,"Sat, Feb 1, 2014",,Miami Heat,
36201,New York Knicks,2013,48,"Mon, Feb 3, 2014",@,Milwaukee Bucks,
36202,New York Knicks,2013,49,"Wed, Feb 5, 2014",,Portland Trail Blazers,
36203,New York Knicks,2013,50,"Fri, Feb 7, 2014",,Denver Nuggets,
36204,New York Knicks,2013,51,"Sun, Feb 9, 2014",@,Oklahoma City Thunder,
36205,New York Knicks,2013,52,"Wed, Feb 12, 2014",,Sacramento Kings,OT
36206,New York Knicks,2013,53,"Tue, Feb 18, 2014",@,Memphis Grizzlies,
36207,New York Knicks,2013,54,"Wed, Feb 19, 2014",@,New Orleans Pelicans,
36208,New York Knicks,2013,55,"Fri, Feb 21, 2014",@,Orlando Magic,2OT
36209,New York Knicks,2013,56,"Sat, Feb 22, 2014",@,Atlanta Hawks,
36210,New York Knicks,2013,57,"Mon, Feb 24, 2014",,Dallas Mavericks,
36211,New York Knicks,2013,58,"Thu, Feb 27, 2014",@,Miami Heat,
36212,New York Knicks,2013,59,"Fri, Feb 28, 2014",,Golden State Warriors,
36213,New York Knicks,2013,60,"Sun, Mar 2, 2014",@,Chicago Bulls,
36214,New York Knicks,2013,61,"Mon, Mar 3, 2014",@,Detroit Pistons,
36215,New York Knicks,2013,62,"Wed, Mar 5, 2014",@,Minnesota Timberwolves,
36216,New York Knicks,2013,63,"Fri, Mar 7, 2014",,Utah Jazz,
36217,New York Knicks,2013,64,"Sat, Mar 8, 2014",@,Cleveland Cavaliers,
36218,New York Knicks,2013,65,"Mon, Mar 10, 2014",,Philadelphia 76ers,
36219,New York Knicks,2013,66,"Wed, Mar 12, 2014",@,Boston Celtics,
36220,New York Knicks,2013,67,"Sat, Mar 15, 2014",,Milwaukee Bucks,
36221,New York Knicks,2013,68,"Wed, Mar 19, 2014",,Indiana Pacers,
36222,New York Knicks,2013,69,"Fri, Mar 21, 2014",@,Philadelphia 76ers,
36223,New York Knicks,2013,70,"Sun, Mar 23, 2014",,Cleveland Cavaliers,
36224,New York Knicks,2013,71,"Tue, Mar 25, 2014",@,Los Angeles Lakers,
36225,New York Knicks,2013,72,"Wed, Mar 26, 2014",@,Sacramento Kings,
36226,New York Knicks,2013,73,"Fri, Mar 28, 2014",@,Phoenix Suns,
36227,New York Knicks,2013,74,"Sun, Mar 30, 2014",@,Golden State Warriors,
36228,New York Knicks,2013,75,"Mon, Mar 31, 2014",@,Utah Jazz,
36229,New York Knicks,2013,76,"Wed, Apr 2, 2014",,Brooklyn Nets,
36230,New York Knicks,2013,77,"Fri, Apr 4, 2014",,Washington Wizards,
36231,New York Knicks,2013,78,"Sun, Apr 6, 2014",@,Miami Heat,
36232,New York Knicks,2013,79,"Fri, Apr 11, 2014",@,Toronto Raptors,
36233,New York Knicks,2013,80,"Sun, Apr 13, 2014",,Chicago Bulls,
36234,New York Knicks,2013,81,"Tue, Apr 15, 2014",@,Brooklyn Nets,
36235,New York Knicks,2013,82,"Wed, Apr 16, 2014",,Toronto Raptors,
36236,New York Knicks,2014,1,"Wed, Oct 29, 2014",,Chicago Bulls,
36237,New York Knicks,2014,2,"Thu, Oct 30, 2014",@,Cleveland Cavaliers,
36238,New York Knicks,2014,3,"Sun, Nov 2, 2014",,Charlotte Hornets,
36239,New York Knicks,2014,4,"Tue, Nov 4, 2014",,Washington Wizards,
36240,New York Knicks,2014,5,"Wed, Nov 5, 2014",@,Detroit Pistons,
36241,New York Knicks,2014,6,"Fri, Nov 7, 2014",@,Brooklyn Nets,
36242,New York Knicks,2014,7,"Sat, Nov 8, 2014",@,Atlanta Hawks,
36243,New York Knicks,2014,8,"Mon, Nov 10, 2014",,Atlanta Hawks,
36244,New York Knicks,2014,9,"Wed, Nov 12, 2014",,Orlando Magic,
36245,New York Knicks,2014,10,"Fri, Nov 14, 2014",,Utah Jazz,
36246,New York Knicks,2014,11,"Sun, Nov 16, 2014",,Denver Nuggets,
36247,New York Knicks,2014,12,"Tue, Nov 18, 2014",@,Milwaukee Bucks,
36248,New York Knicks,2014,13,"Wed, Nov 19, 2014",@,Minnesota Timberwolves,
36249,New York Knicks,2014,14,"Sat, Nov 22, 2014",,Philadelphia 76ers,
36250,New York Knicks,2014,15,"Mon, Nov 24, 2014",@,Houston Rockets,
36251,New York Knicks,2014,16,"Wed, Nov 26, 2014",@,Dallas Mavericks,OT
36252,New York Knicks,2014,17,"Fri, Nov 28, 2014",@,Oklahoma City Thunder,
36253,New York Knicks,2014,18,"Sun, Nov 30, 2014",,Miami Heat,
36254,New York Knicks,2014,19,"Tue, Dec 2, 2014",,Brooklyn Nets,
36255,New York Knicks,2014,20,"Thu, Dec 4, 2014",,Cleveland Cavaliers,
36256,New York Knicks,2014,21,"Fri, Dec 5, 2014",@,Charlotte Hornets,
36257,New York Knicks,2014,22,"Sun, Dec 7, 2014",,Portland Trail Blazers,
36258,New York Knicks,2014,23,"Tue, Dec 9, 2014",@,New Orleans Pelicans,
36259,New York Knicks,2014,24,"Wed, Dec 10, 2014",@,San Antonio Spurs,
36260,New York Knicks,2014,25,"Fri, Dec 12, 2014",@,Boston Celtics,
36261,New York Knicks,2014,26,"Sun, Dec 14, 2014",,Toronto Raptors,OT
36262,New York Knicks,2014,27,"Tue, Dec 16, 2014",,Dallas Mavericks,
36263,New York Knicks,2014,28,"Thu, Dec 18, 2014",@,Chicago Bulls,
36264,New York Knicks,2014,29,"Sat, Dec 20, 2014",,Phoenix Suns,
36265,New York Knicks,2014,30,"Sun, Dec 21, 2014",@,Toronto Raptors,
36266,New York Knicks,2014,31,"Thu, Dec 25, 2014",,Washington Wizards,
36267,New York Knicks,2014,32,"Sat, Dec 27, 2014",@,Sacramento Kings,OT
36268,New York Knicks,2014,33,"Sun, Dec 28, 2014",@,Portland Trail Blazers,
36269,New York Knicks,2014,34,"Wed, Dec 31, 2014",@,Los Angeles Clippers,
36270,New York Knicks,2014,35,"Fri, Jan 2, 2015",,Detroit Pistons,
36271,New York Knicks,2014,36,"Sun, Jan 4, 2015",,Milwaukee Bucks,
36272,New York Knicks,2014,37,"Mon, Jan 5, 2015",@,Memphis Grizzlies,
36273,New York Knicks,2014,38,"Wed, Jan 7, 2015",@,Washington Wizards,
36274,New York Knicks,2014,39,"Thu, Jan 8, 2015",,Houston Rockets,
36275,New York Knicks,2014,40,"Sat, Jan 10, 2015",,Charlotte Hornets,
36276,New York Knicks,2014,41,"Thu, Jan 15, 2015",@,Milwaukee Bucks,
36277,New York Knicks,2014,42,"Mon, Jan 19, 2015",,New Orleans Pelicans,
36278,New York Knicks,2014,43,"Wed, Jan 21, 2015",@,Philadelphia 76ers,
36279,New York Knicks,2014,44,"Fri, Jan 23, 2015",,Orlando Magic,
36280,New York Knicks,2014,45,"Sat, Jan 24, 2015",@,Charlotte Hornets,
36281,New York Knicks,2014,46,"Wed, Jan 28, 2015",,Oklahoma City Thunder,
36282,New York Knicks,2014,47,"Thu, Jan 29, 2015",@,Indiana Pacers,
36283,New York Knicks,2014,48,"Sun, Feb 1, 2015",,Los Angeles Lakers,
36284,New York Knicks,2014,49,"Tue, Feb 3, 2015",,Boston Celtics,
36285,New York Knicks,2014,50,"Fri, Feb 6, 2015",@,Brooklyn Nets,
36286,New York Knicks,2014,51,"Sat, Feb 7, 2015",,Golden State Warriors,
36287,New York Knicks,2014,52,"Mon, Feb 9, 2015",@,Miami Heat,
36288,New York Knicks,2014,53,"Wed, Feb 11, 2015",@,Orlando Magic,
36289,New York Knicks,2014,54,"Fri, Feb 20, 2015",,Miami Heat,
36290,New York Knicks,2014,55,"Sun, Feb 22, 2015",,Cleveland Cavaliers,
36291,New York Knicks,2014,56,"Wed, Feb 25, 2015",@,Boston Celtics,
36292,New York Knicks,2014,57,"Fri, Feb 27, 2015",@,Detroit Pistons,2OT
36293,New York Knicks,2014,58,"Sat, Feb 28, 2015",,Toronto Raptors,
36294,New York Knicks,2014,59,"Tue, Mar 3, 2015",,Sacramento Kings,
36295,New York Knicks,2014,60,"Wed, Mar 4, 2015",@,Indiana Pacers,
36296,New York Knicks,2014,61,"Sat, Mar 7, 2015",,Indiana Pacers,
36297,New York Knicks,2014,62,"Mon, Mar 9, 2015",@,Denver Nuggets,
36298,New York Knicks,2014,63,"Tue, Mar 10, 2015",@,Utah Jazz,
36299,New York Knicks,2014,64,"Thu, Mar 12, 2015",@,Los Angeles Lakers,
36300,New York Knicks,2014,65,"Sat, Mar 14, 2015",@,Golden State Warriors,
36301,New York Knicks,2014,66,"Sun, Mar 15, 2015",@,Phoenix Suns,
36302,New York Knicks,2014,67,"Tue, Mar 17, 2015",,San Antonio Spurs,OT
36303,New York Knicks,2014,68,"Thu, Mar 19, 2015",,Minnesota Timberwolves,OT
36304,New York Knicks,2014,69,"Fri, Mar 20, 2015",@,Philadelphia 76ers,
36305,New York Knicks,2014,70,"Sun, Mar 22, 2015",@,Toronto Raptors,
36306,New York Knicks,2014,71,"Mon, Mar 23, 2015",,Memphis Grizzlies,
36307,New York Knicks,2014,72,"Wed, Mar 25, 2015",,Los Angeles Clippers,
36308,New York Knicks,2014,73,"Fri, Mar 27, 2015",,Boston Celtics,
36309,New York Knicks,2014,74,"Sat, Mar 28, 2015",@,Chicago Bulls,
36310,New York Knicks,2014,75,"Wed, Apr 1, 2015",,Brooklyn Nets,
36311,New York Knicks,2014,76,"Fri, Apr 3, 2015",@,Washington Wizards,
36312,New York Knicks,2014,77,"Sun, Apr 5, 2015",,Philadelphia 76ers,
36313,New York Knicks,2014,78,"Wed, Apr 8, 2015",,Indiana Pacers,
36314,New York Knicks,2014,79,"Fri, Apr 10, 2015",,Milwaukee Bucks,
36315,New York Knicks,2014,80,"Sat, Apr 11, 2015",@,Orlando Magic,
36316,New York Knicks,2014,81,"Mon, Apr 13, 2015",@,Atlanta Hawks,
36317,New York Knicks,2014,82,"Wed, Apr 15, 2015",,Detroit Pistons,
36318,New York Knicks,2015,1,"Wed, Oct 28, 2015",@,Milwaukee Bucks,
36319,New York Knicks,2015,2,"Thu, Oct 29, 2015",,Atlanta Hawks,
36320,New York Knicks,2015,3,"Sat, Oct 31, 2015",@,Washington Wizards,
36321,New York Knicks,2015,4,"Mon, Nov 2, 2015",,San Antonio Spurs,
36322,New York Knicks,2015,5,"Wed, Nov 4, 2015",@,Cleveland Cavaliers,
36323,New York Knicks,2015,6,"Fri, Nov 6, 2015",,Milwaukee Bucks,
36324,New York Knicks,2015,7,"Sun, Nov 8, 2015",,Los Angeles Lakers,
36325,New York Knicks,2015,8,"Tue, Nov 10, 2015",@,Toronto Raptors,
36326,New York Knicks,2015,9,"Wed, Nov 11, 2015",@,Charlotte Hornets,
36327,New York Knicks,2015,10,"Fri, Nov 13, 2015",,Cleveland Cavaliers,
36328,New York Knicks,2015,11,"Sun, Nov 15, 2015",,New Orleans Pelicans,
36329,New York Knicks,2015,12,"Tue, Nov 17, 2015",,Charlotte Hornets,
36330,New York Knicks,2015,13,"Fri, Nov 20, 2015",@,Oklahoma City Thunder,
36331,New York Knicks,2015,14,"Sat, Nov 21, 2015",@,Houston Rockets,
36332,New York Knicks,2015,15,"Mon, Nov 23, 2015",@,Miami Heat,
36333,New York Knicks,2015,16,"Wed, Nov 25, 2015",@,Orlando Magic,
36334,New York Knicks,2015,17,"Fri, Nov 27, 2015",,Miami Heat,
36335,New York Knicks,2015,18,"Sun, Nov 29, 2015",,Houston Rockets,OT
36336,New York Knicks,2015,19,"Wed, Dec 2, 2015",,Philadelphia 76ers,
36337,New York Knicks,2015,20,"Fri, Dec 4, 2015",,Brooklyn Nets,
36338,New York Knicks,2015,21,"Sat, Dec 5, 2015",@,Milwaukee Bucks,
36339,New York Knicks,2015,22,"Mon, Dec 7, 2015",,Dallas Mavericks,
36340,New York Knicks,2015,23,"Wed, Dec 9, 2015",@,Utah Jazz,
36341,New York Knicks,2015,24,"Thu, Dec 10, 2015",@,Sacramento Kings,
36342,New York Knicks,2015,25,"Sat, Dec 12, 2015",@,Portland Trail Blazers,
36343,New York Knicks,2015,26,"Wed, Dec 16, 2015",,Minnesota Timberwolves,
36344,New York Knicks,2015,27,"Fri, Dec 18, 2015",@,Philadelphia 76ers,
36345,New York Knicks,2015,28,"Sat, Dec 19, 2015",,Chicago Bulls,
36346,New York Knicks,2015,29,"Mon, Dec 21, 2015",,Orlando Magic,
36347,New York Knicks,2015,30,"Wed, Dec 23, 2015",@,Cleveland Cavaliers,
36348,New York Knicks,2015,31,"Sat, Dec 26, 2015",@,Atlanta Hawks,
36349,New York Knicks,2015,32,"Sun, Dec 27, 2015",@,Boston Celtics,
36350,New York Knicks,2015,33,"Tue, Dec 29, 2015",,Detroit Pistons,
36351,New York Knicks,2015,34,"Fri, Jan 1, 2016",@,Chicago Bulls,
36352,New York Knicks,2015,35,"Sun, Jan 3, 2016",,Atlanta Hawks,
36353,New York Knicks,2015,36,"Tue, Jan 5, 2016",@,Atlanta Hawks,
36354,New York Knicks,2015,37,"Wed, Jan 6, 2016",@,Miami Heat,
36355,New York Knicks,2015,38,"Fri, Jan 8, 2016",@,San Antonio Spurs,
36356,New York Knicks,2015,39,"Sun, Jan 10, 2016",,Milwaukee Bucks,
36357,New York Knicks,2015,40,"Tue, Jan 12, 2016",,Boston Celtics,
36358,New York Knicks,2015,41,"Wed, Jan 13, 2016",@,Brooklyn Nets,
36359,New York Knicks,2015,42,"Sat, Jan 16, 2016",@,Memphis Grizzlies,
36360,New York Knicks,2015,43,"Mon, Jan 18, 2016",,Philadelphia 76ers,2OT
36361,New York Knicks,2015,44,"Wed, Jan 20, 2016",,Utah Jazz,OT
36362,New York Knicks,2015,45,"Fri, Jan 22, 2016",,Los Angeles Clippers,
36363,New York Knicks,2015,46,"Sat, Jan 23, 2016",@,Charlotte Hornets,
36364,New York Knicks,2015,47,"Tue, Jan 26, 2016",,Oklahoma City Thunder,OT
36365,New York Knicks,2015,48,"Thu, Jan 28, 2016",@,Toronto Raptors,
36366,New York Knicks,2015,49,"Fri, Jan 29, 2016",,Phoenix Suns,
36367,New York Knicks,2015,50,"Sun, Jan 31, 2016",,Golden State Warriors,
36368,New York Knicks,2015,51,"Tue, Feb 2, 2016",,Boston Celtics,
36369,New York Knicks,2015,52,"Thu, Feb 4, 2016",@,Detroit Pistons,
36370,New York Knicks,2015,53,"Fri, Feb 5, 2016",,Memphis Grizzlies,
36371,New York Knicks,2015,54,"Sun, Feb 7, 2016",,Denver Nuggets,
36372,New York Knicks,2015,55,"Tue, Feb 9, 2016",,Washington Wizards,
36373,New York Knicks,2015,56,"Fri, Feb 19, 2016",@,Brooklyn Nets,
36374,New York Knicks,2015,57,"Sat, Feb 20, 2016",@,Minnesota Timberwolves,
36375,New York Knicks,2015,58,"Mon, Feb 22, 2016",,Toronto Raptors,
36376,New York Knicks,2015,59,"Wed, Feb 24, 2016",@,Indiana Pacers,
36377,New York Knicks,2015,60,"Fri, Feb 26, 2016",,Orlando Magic,
36378,New York Knicks,2015,61,"Sun, Feb 28, 2016",,Miami Heat,
36379,New York Knicks,2015,62,"Tue, Mar 1, 2016",,Portland Trail Blazers,
36380,New York Knicks,2015,63,"Fri, Mar 4, 2016",@,Boston Celtics,
36381,New York Knicks,2015,64,"Sat, Mar 5, 2016",,Detroit Pistons,
36382,New York Knicks,2015,65,"Tue, Mar 8, 2016",@,Denver Nuggets,
36383,New York Knicks,2015,66,"Wed, Mar 9, 2016",@,Phoenix Suns,
36384,New York Knicks,2015,67,"Fri, Mar 11, 2016",@,Los Angeles Clippers,
36385,New York Knicks,2015,68,"Sun, Mar 13, 2016",@,Los Angeles Lakers,
36386,New York Knicks,2015,69,"Wed, Mar 16, 2016",@,Golden State Warriors,
36387,New York Knicks,2015,70,"Sat, Mar 19, 2016",@,Washington Wizards,
36388,New York Knicks,2015,71,"Sun, Mar 20, 2016",,Sacramento Kings,
36389,New York Knicks,2015,72,"Wed, Mar 23, 2016",@,Chicago Bulls,
36390,New York Knicks,2015,73,"Thu, Mar 24, 2016",,Chicago Bulls,
36391,New York Knicks,2015,74,"Sat, Mar 26, 2016",,Cleveland Cavaliers,
36392,New York Knicks,2015,75,"Mon, Mar 28, 2016",@,New Orleans Pelicans,
36393,New York Knicks,2015,76,"Wed, Mar 30, 2016",@,Dallas Mavericks,
36394,New York Knicks,2015,77,"Fri, Apr 1, 2016",,Brooklyn Nets,
36395,New York Knicks,2015,78,"Sun, Apr 3, 2016",,Indiana Pacers,
36396,New York Knicks,2015,79,"Wed, Apr 6, 2016",,Charlotte Hornets,
36397,New York Knicks,2015,80,"Fri, Apr 8, 2016",@,Philadelphia 76ers,
36398,New York Knicks,2015,81,"Sun, Apr 10, 2016",,Toronto Raptors,
36399,New York Knicks,2015,82,"Tue, Apr 12, 2016",@,Indiana Pacers,
36400,New York Knicks,2016,1,"Tue, Oct 25, 2016",@,Cleveland Cavaliers,
36401,New York Knicks,2016,2,"Sat, Oct 29, 2016",,Memphis Grizzlies,
36402,New York Knicks,2016,3,"Tue, Nov 1, 2016",@,Detroit Pistons,
36403,New York Knicks,2016,4,"Wed, Nov 2, 2016",,Houston Rockets,
36404,New York Knicks,2016,5,"Fri, Nov 4, 2016",@,Chicago Bulls,
36405,New York Knicks,2016,6,"Sun, Nov 6, 2016",,Utah Jazz,
36406,New York Knicks,2016,7,"Wed, Nov 9, 2016",,Brooklyn Nets,
36407,New York Knicks,2016,8,"Fri, Nov 11, 2016",@,Boston Celtics,
36408,New York Knicks,2016,9,"Sat, Nov 12, 2016",@,Toronto Raptors,
36409,New York Knicks,2016,10,"Mon, Nov 14, 2016",,Dallas Mavericks,
36410,New York Knicks,2016,11,"Wed, Nov 16, 2016",,Detroit Pistons,
36411,New York Knicks,2016,12,"Thu, Nov 17, 2016",@,Washington Wizards,
36412,New York Knicks,2016,13,"Sun, Nov 20, 2016",,Atlanta Hawks,
36413,New York Knicks,2016,14,"Tue, Nov 22, 2016",,Portland Trail Blazers,
36414,New York Knicks,2016,15,"Fri, Nov 25, 2016",,Charlotte Hornets,OT
36415,New York Knicks,2016,16,"Sat, Nov 26, 2016",@,Charlotte Hornets,
36416,New York Knicks,2016,17,"Mon, Nov 28, 2016",,Oklahoma City Thunder,
36417,New York Knicks,2016,18,"Wed, Nov 30, 2016",@,Minnesota Timberwolves,
36418,New York Knicks,2016,19,"Fri, Dec 2, 2016",,Minnesota Timberwolves,
36419,New York Knicks,2016,20,"Sun, Dec 4, 2016",,Sacramento Kings,
36420,New York Knicks,2016,21,"Tue, Dec 6, 2016",@,Miami Heat,
36421,New York Knicks,2016,22,"Wed, Dec 7, 2016",,Cleveland Cavaliers,
36422,New York Knicks,2016,23,"Fri, Dec 9, 2016",@,Sacramento Kings,
36423,New York Knicks,2016,24,"Sun, Dec 11, 2016",@,Los Angeles Lakers,
36424,New York Knicks,2016,25,"Tue, Dec 13, 2016",@,Phoenix Suns,OT
36425,New York Knicks,2016,26,"Thu, Dec 15, 2016",@,Golden State Warriors,
36426,New York Knicks,2016,27,"Sat, Dec 17, 2016",@,Denver Nuggets,
36427,New York Knicks,2016,28,"Tue, Dec 20, 2016",,Indiana Pacers,
36428,New York Knicks,2016,29,"Thu, Dec 22, 2016",,Orlando Magic,
36429,New York Knicks,2016,30,"Sun, Dec 25, 2016",,Boston Celtics,
36430,New York Knicks,2016,31,"Wed, Dec 28, 2016",@,Atlanta Hawks,OT
36431,New York Knicks,2016,32,"Fri, Dec 30, 2016",@,New Orleans Pelicans,
36432,New York Knicks,2016,33,"Sat, Dec 31, 2016",@,Houston Rockets,
36433,New York Knicks,2016,34,"Mon, Jan 2, 2017",,Orlando Magic,
36434,New York Knicks,2016,35,"Wed, Jan 4, 2017",,Milwaukee Bucks,
36435,New York Knicks,2016,36,"Fri, Jan 6, 2017",@,Milwaukee Bucks,
36436,New York Knicks,2016,37,"Sat, Jan 7, 2017",@,Indiana Pacers,
36437,New York Knicks,2016,38,"Mon, Jan 9, 2017",,New Orleans Pelicans,
36438,New York Knicks,2016,39,"Wed, Jan 11, 2017",@,Philadelphia 76ers,
36439,New York Knicks,2016,40,"Thu, Jan 12, 2017",,Chicago Bulls,
36440,New York Knicks,2016,41,"Sun, Jan 15, 2017",@,Toronto Raptors,
36441,New York Knicks,2016,42,"Mon, Jan 16, 2017",,Atlanta Hawks,
36442,New York Knicks,2016,43,"Wed, Jan 18, 2017",@,Boston Celtics,
36443,New York Knicks,2016,44,"Thu, Jan 19, 2017",,Washington Wizards,
36444,New York Knicks,2016,45,"Sat, Jan 21, 2017",,Phoenix Suns,
36445,New York Knicks,2016,46,"Mon, Jan 23, 2017",@,Indiana Pacers,
36446,New York Knicks,2016,47,"Wed, Jan 25, 2017",@,Dallas Mavericks,
36447,New York Knicks,2016,48,"Fri, Jan 27, 2017",,Charlotte Hornets,
36448,New York Knicks,2016,49,"Sun, Jan 29, 2017",@,Atlanta Hawks,4OT
36449,New York Knicks,2016,50,"Tue, Jan 31, 2017",@,Washington Wizards,
36450,New York Knicks,2016,51,"Wed, Feb 1, 2017",@,Brooklyn Nets,
36451,New York Knicks,2016,52,"Sat, Feb 4, 2017",,Cleveland Cavaliers,
36452,New York Knicks,2016,53,"Mon, Feb 6, 2017",,Los Angeles Lakers,
36453,New York Knicks,2016,54,"Wed, Feb 8, 2017",,Los Angeles Clippers,
36454,New York Knicks,2016,55,"Fri, Feb 10, 2017",,Denver Nuggets,
36455,New York Knicks,2016,56,"Sun, Feb 12, 2017",,San Antonio Spurs,
36456,New York Knicks,2016,57,"Wed, Feb 15, 2017",@,Oklahoma City Thunder,
